净值日期,净值日期,单位净值,日增长率
2012-07-06,2012-07-06,0.9848,1.9462
2012-07-09,2012-07-09,0.9627,-2.2441
2012-07-10,2012-07-10,0.9512,-1.1946
2012-07-11,2012-07-11,0.9586,0.778
2012-07-12,2012-07-12,0.9747,1.6795
2012-07-13,2012-07-13,0.9662,-0.8721
2012-07-16,2012-07-16,0.9229,-4.4815
2012-07-17,2012-07-17,0.9271,0.4551
2012-07-18,2012-07-18,0.9348,0.8305
2012-07-19,2012-07-19,0.9444,1.027
2012-07-20,2012-07-20,0.9413,-0.3283
2012-07-23,2012-07-23,0.9334,-0.8393
2012-07-24,2012-07-24,0.9401,0.7178
2012-07-25,2012-07-25,0.9351,-0.5319
2012-07-26,2012-07-26,0.9266,-0.909
2012-07-27,2012-07-27,0.9197,-0.7447
2012-07-30,2012-07-30,0.9011,-2.0224
2012-07-31,2012-07-31,0.8851,-1.7756
2012-08-01,2012-08-01,0.9002,1.706
2012-08-02,2012-08-02,0.8965,-0.411
2012-08-03,2012-08-03,0.9167,2.2532
2012-08-06,2012-08-06,0.9408,2.629
2012-08-07,2012-08-07,0.9521,1.2011
2012-08-08,2012-08-08,0.9495,-0.2731
2012-08-09,2012-08-09,0.9635,1.4745
2012-08-10,2012-08-10,0.964,0.0519
2012-08-13,2012-08-13,0.9432,-2.1577
2012-08-14,2012-08-14,0.9524,0.9754
2012-08-15,2012-08-15,0.9431,-0.9765
2012-08-16,2012-08-16,0.9352,-0.8377
2012-08-17,2012-08-17,0.9358,0.0642
2012-08-20,2012-08-20,0.9414,0.5984
2012-08-21,2012-08-21,0.9581,1.774
2012-08-22,2012-08-22,0.9529,-0.5427
2012-08-23,2012-08-23,0.9599,0.7346
2012-08-24,2012-08-24,0.9397,-2.1044
2012-08-27,2012-08-27,0.9177,-2.3412
2012-08-28,2012-08-28,0.9235,0.632
2012-08-29,2012-08-29,0.9235,0.0
2012-08-30,2012-08-30,0.9036,-2.1548
2012-08-31,2012-08-31,0.9064,0.3099
2012-09-03,2012-09-03,0.9258,2.1403
2012-09-04,2012-09-04,0.9198,-0.6481
2012-09-05,2012-09-05,0.9296,1.0654
2012-09-06,2012-09-06,0.9407,1.1941
2012-09-07,2012-09-07,0.9699,3.1041
2012-09-10,2012-09-10,0.9822,1.2682
2012-09-11,2012-09-11,0.9804,-0.1833
2012-09-12,2012-09-12,0.9833,0.2958
2012-09-13,2012-09-13,0.9679,-1.5662
2012-09-14,2012-09-14,0.9654,-0.2583
2012-09-17,2012-09-17,0.9371,-2.9314
2012-09-18,2012-09-18,0.9354,-0.1814
2012-09-19,2012-09-19,0.9433,0.8446
2012-09-20,2012-09-20,0.9126,-3.2545
2012-09-21,2012-09-21,0.9021,-1.1506
2012-09-24,2012-09-24,0.9089,0.7538
2012-09-25,2012-09-25,0.9003,-0.9462
2012-09-26,2012-09-26,0.8751,-2.7991
2012-09-27,2012-09-27,0.8938,2.1369
2012-09-28,2012-09-28,0.9095,1.7565
2012-09-30,2012-09-30,0.9093,-0.022
2012-10-08,2012-10-08,0.9101,0.088
2012-10-09,2012-10-09,0.9352,2.7579
2012-10-10,2012-10-10,0.9459,1.1441
2012-10-11,2012-10-11,0.9311,-1.5646
2012-10-12,2012-10-12,0.9277,-0.3652
2012-10-15,2012-10-15,0.9187,-0.9701
2012-10-16,2012-10-16,0.9231,0.4789
2012-10-17,2012-10-17,0.9274,0.4658
2012-10-18,2012-10-18,0.9425,1.6282
2012-10-19,2012-10-19,0.94,-0.2653
2012-10-22,2012-10-22,0.9454,0.5745
2012-10-23,2012-10-23,0.9324,-1.3751
2012-10-24,2012-10-24,0.9277,-0.5041
2012-10-25,2012-10-25,0.9163,-1.2288
2012-10-26,2012-10-26,0.8986,-1.9317
2012-10-29,2012-10-29,0.8987,0.0111
2012-10-30,2012-10-30,0.8991,0.0445
2012-10-31,2012-10-31,0.9025,0.3782
2012-11-01,2012-11-01,0.9171,1.6177
2012-11-02,2012-11-02,0.9172,0.0109
2012-11-05,2012-11-05,0.9115,-0.6215
2012-11-06,2012-11-06,0.9053,-0.6802
2012-11-07,2012-11-07,0.9041,-0.1326
2012-11-08,2012-11-08,0.8802,-2.6435
2012-11-09,2012-11-09,0.8754,-0.5453
2012-11-12,2012-11-12,0.8791,0.4227
2012-11-13,2012-11-13,0.8633,-1.7973
2012-11-14,2012-11-14,0.8653,0.2317
2012-11-15,2012-11-15,0.8508,-1.6757
2012-11-16,2012-11-16,0.8436,-0.8463
2012-11-19,2012-11-19,0.8474,0.4505
2012-11-20,2012-11-20,0.844,-0.4012
2012-11-21,2012-11-21,0.8509,0.8175
2012-11-22,2012-11-22,0.8414,-1.1165
2012-11-23,2012-11-23,0.8434,0.2377
2012-11-26,2012-11-26,0.8297,-1.6244
2012-11-27,2012-11-27,0.7953,-4.1461
2012-11-28,2012-11-28,0.7773,-2.2633
2012-11-29,2012-11-29,0.7684,-1.145
2012-11-30,2012-11-30,0.7782,1.2754
2012-12-03,2012-12-03,0.7563,-2.8142
2012-12-04,2012-12-04,0.7646,1.0974
2012-12-05,2012-12-05,0.794,3.8451
2012-12-06,2012-12-06,0.7933,-0.0882
2012-12-07,2012-12-07,0.812,2.3572
2012-12-10,2012-12-10,0.8275,1.9089
2012-12-11,2012-12-11,0.8219,-0.6767
2012-12-12,2012-12-12,0.8205,-0.1703
2012-12-13,2012-12-13,0.8091,-1.3894
2012-12-14,2012-12-14,0.8411,3.955
2012-12-17,2012-12-17,0.8433,0.2616
2012-12-18,2012-12-18,0.8391,-0.498
2012-12-19,2012-12-19,0.8436,0.5363
2012-12-20,2012-12-20,0.8481,0.5334
2012-12-21,2012-12-21,0.8518,0.4363
2012-12-24,2012-12-24,0.8614,1.127
2012-12-25,2012-12-25,0.8816,2.345
2012-12-26,2012-12-26,0.8972,1.7695
2012-12-27,2012-12-27,0.8876,-1.07
2012-12-28,2012-12-28,0.8972,1.0816
2012-12-31,2012-12-31,0.9034,0.691
2013-01-04,2013-01-04,0.8976,-0.642
2013-01-07,2013-01-07,0.9102,1.4037
2013-01-08,2013-01-08,0.9246,1.5821
2013-01-09,2013-01-09,0.9293,0.5083
2013-01-10,2013-01-10,0.9361,0.7317
2013-01-11,2013-01-11,0.9187,-1.8588
2013-01-14,2013-01-14,0.9542,3.8642
2013-01-15,2013-01-15,0.9752,2.2008
2013-01-16,2013-01-16,0.9743,-0.0923
2013-01-17,2013-01-17,0.962,-1.2624
2013-01-18,2013-01-18,0.9763,1.4865
2013-01-21,2013-01-21,0.9836,0.7477
2013-01-22,2013-01-22,0.9641,-1.9825
2013-01-23,2013-01-23,0.9624,-0.1763
2013-01-24,2013-01-24,0.9387,-2.4626
2013-01-25,2013-01-25,0.9381,-0.0639
2013-01-28,2013-01-28,0.9628,2.633
2013-01-29,2013-01-29,0.9745,1.2152
2013-01-30,2013-01-30,0.9724,-0.2155
2013-01-31,2013-01-31,0.9654,-0.7199
2013-02-01,2013-02-01,0.9697,0.4454
2013-02-04,2013-02-04,0.9602,-0.9797
2013-02-05,2013-02-05,0.9673,0.7394
2013-02-06,2013-02-06,0.9763,0.9304
2013-02-07,2013-02-07,0.9829,0.676
2013-02-08,2013-02-08,1.0011,1.8517
2013-02-18,2013-02-18,1.0115,1.0389
2013-02-19,2013-02-19,0.995,-1.6312
2013-02-20,2013-02-20,1.0204,2.5528
2013-02-21,2013-02-21,1.0063,-1.3818
2013-02-22,2013-02-22,1.0047,-0.159
2013-02-25,2013-02-25,1.0184,1.3636
2013-02-26,2013-02-26,1.0061,-1.2078
2013-02-27,2013-02-27,1.0016,-0.4473
2013-02-28,2013-02-28,1.0207,1.9069
2013-03-01,2013-03-01,1.0418,2.0672
2013-03-04,2013-03-04,1.0125,-2.8124
2013-03-05,2013-03-05,1.036,2.321
2013-03-06,2013-03-06,1.0563,1.9595
2013-03-07,2013-03-07,1.0396,-1.581
2013-03-08,2013-03-08,1.0291,-1.01
2013-03-11,2013-03-11,1.0307,0.1555
2013-03-12,2013-03-12,0.999,-3.0756
2013-03-13,2013-03-13,0.9904,-0.8609
2013-03-14,2013-03-14,0.9978,0.7472
2013-03-15,2013-03-15,1.0024,0.461
2013-03-18,2013-03-18,0.9902,-1.2171
2013-03-19,2013-03-19,0.9897,-0.0505
2013-03-20,2013-03-20,1.0157,2.6271
2013-03-21,2013-03-21,1.0303,1.4374
2013-03-22,2013-03-22,1.0317,0.1359
2013-03-25,2013-03-25,1.0313,-0.0388
2013-03-26,2013-03-26,1.0272,-0.3976
2013-03-27,2013-03-27,1.0329,0.5549
2013-03-28,2013-03-28,1.0049,-2.7108
2013-03-29,2013-03-29,1.0064,0.1493
2013-04-01,2013-04-01,1.014,0.7552
2013-04-02,2013-04-02,0.9908,-2.288
2013-04-03,2013-04-03,0.9774,-1.3524
2013-04-08,2013-04-08,0.9888,1.1664
2013-04-09,2013-04-09,0.9983,0.9608
2013-04-10,2013-04-10,0.9905,-0.7813
2013-04-11,2013-04-11,0.9881,-0.2423
2013-04-12,2013-04-12,0.9821,-0.6072
2013-04-15,2013-04-15,0.9685,-1.3848
2013-04-16,2013-04-16,0.9786,1.0428
2013-04-17,2013-04-17,0.9955,1.727
2013-04-18,2013-04-18,1.0001,0.4621
2013-04-19,2013-04-19,1.0205,2.0398
2013-04-22,2013-04-22,1.0346,1.3817
2013-04-23,2013-04-23,1.0072,-2.6484
2013-04-24,2013-04-24,1.0333,2.5913
2013-04-25,2013-04-25,1.0157,-1.7033
2013-04-26,2013-04-26,0.9941,-2.1266
2013-05-02,2013-05-02,1.0088,1.4787
2013-05-03,2013-05-03,1.0323,2.3295
2013-05-06,2013-05-06,1.0515,1.8599
2013-05-07,2013-05-07,1.0528,0.1236
2013-05-08,2013-05-08,1.0681,1.4533
2013-05-09,2013-05-09,1.0745,0.5992
2013-05-10,2013-05-10,1.0756,0.1024
2013-05-13,2013-05-13,1.0865,1.0134
2013-05-14,2013-05-14,1.0721,-1.3254
2013-05-15,2013-05-15,1.0942,2.0614
2013-05-16,2013-05-16,1.0995,0.4844
2013-05-17,2013-05-17,1.1182,1.7008
2013-05-20,2013-05-20,1.1391,1.8691
2013-05-21,2013-05-21,1.1585,1.7031
2013-05-22,2013-05-22,1.138,-1.7695
2013-05-23,2013-05-23,1.1333,-0.413
2013-05-24,2013-05-24,1.1563,2.0295
2013-05-27,2013-05-27,1.173,1.4443
2013-05-28,2013-05-28,1.155,-1.5345
2013-05-29,2013-05-29,1.1659,0.9437
2013-05-30,2013-05-30,1.168,0.1801
2013-05-31,2013-05-31,1.1645,-0.2997
2013-06-03,2013-06-03,1.1484,-1.3826
2013-06-04,2013-06-04,1.1234,-2.1769
2013-06-05,2013-06-05,1.1314,0.7121
2013-06-06,2013-06-06,1.1135,-1.5821
2013-06-07,2013-06-07,1.104,-0.8532
2013-06-13,2013-06-13,1.0791,-2.2554
2013-06-14,2013-06-14,1.1088,2.7523
2013-06-17,2013-06-17,1.1154,0.5952
2013-06-18,2013-06-18,1.1131,-0.2062
2013-06-19,2013-06-19,1.1089,-0.3773
2013-06-20,2013-06-20,1.0708,-3.4358
2013-06-21,2013-06-21,1.0663,-0.4202
2013-06-24,2013-06-24,1.0052,-5.7301
2013-06-25,2013-06-25,1.0088,0.3581
2013-06-26,2013-06-26,1.0434,3.4298
2013-06-27,2013-06-27,1.0249,-1.773
2013-06-28,2013-06-28,1.0185,-0.6245
2013-06-30,2013-06-30,1.0178,-0.0687
2013-07-01,2013-07-01,1.0466,2.8296
2013-07-02,2013-07-02,1.071,2.3314
2013-07-03,2013-07-03,1.0796,0.803
2013-07-04,2013-07-04,1.0811,0.1389
2013-07-05,2013-07-05,1.0645,-1.5355
2013-07-08,2013-07-08,1.0255,-3.6637
2013-07-09,2013-07-09,1.0359,1.0141
2013-07-10,2013-07-10,1.0615,2.4713
2013-07-11,2013-07-11,1.0829,2.016
2013-07-12,2013-07-12,1.0853,0.2216
2013-07-15,2013-07-15,1.115,2.7366
2013-07-16,2013-07-16,1.1273,1.1031
2013-07-17,2013-07-17,1.1067,-1.8274
2013-07-18,2013-07-18,1.1086,0.1717
2013-07-19,2013-07-19,1.089,-1.768
2013-07-22,2013-07-22,1.1173,2.5987
2013-07-23,2013-07-23,1.1452,2.4971
2013-07-24,2013-07-24,1.1579,1.109
2013-07-25,2013-07-25,1.1257,-2.7809
2013-07-26,2013-07-26,1.1286,0.2576
2013-07-29,2013-07-29,1.1089,-1.7455
2013-07-30,2013-07-30,1.0986,-0.9288
2013-07-31,2013-07-31,1.106,0.6736
2013-08-01,2013-08-01,1.1454,3.5624
2013-08-02,2013-08-02,1.1527,0.6373
2013-08-05,2013-08-05,1.1729,1.7524
2013-08-06,2013-08-06,1.1844,0.9805
2013-08-07,2013-08-07,1.1656,-1.5873
2013-08-08,2013-08-08,1.1724,0.5834
2013-08-09,2013-08-09,1.1713,-0.0938
2013-08-12,2013-08-12,1.1747,0.2903
2013-08-13,2013-08-13,1.1815,0.5789
2013-08-14,2013-08-14,1.1816,0.0085
2013-08-15,2013-08-15,1.1675,-1.1933
2013-08-16,2013-08-16,1.1357,-2.7238
2013-08-19,2013-08-19,1.1662,2.6856
2013-08-20,2013-08-20,1.1689,0.2315
2013-08-21,2013-08-21,1.1758,0.5903
2013-08-22,2013-08-22,1.1822,0.5443
2013-08-23,2013-08-23,1.186,0.3214
2013-08-26,2013-08-26,1.209,1.9393
2013-08-27,2013-08-27,1.2181,0.7527
2013-08-28,2013-08-28,1.2003,-1.4613
2013-08-29,2013-08-29,1.1987,-0.1333
2013-08-30,2013-08-30,1.167,-2.6445
2013-09-02,2013-09-02,1.1865,1.671
2013-09-03,2013-09-03,1.207,1.7278
2013-09-04,2013-09-04,1.2084,0.116
2013-09-05,2013-09-05,1.2186,0.8441
2013-09-06,2013-09-06,1.2274,0.7221
2013-09-09,2013-09-09,1.2291,0.1385
2013-09-10,2013-09-10,1.229,-0.0081
2013-09-11,2013-09-11,1.2039,-2.0423
2013-09-12,2013-09-12,1.2025,-0.1163
2013-09-13,2013-09-13,1.2155,1.0811
2013-09-16,2013-09-16,1.2272,0.9626
2013-09-17,2013-09-17,1.2136,-1.1082
2013-09-18,2013-09-18,1.2252,0.9558
2013-09-23,2013-09-23,1.254,2.3506
2013-09-24,2013-09-24,1.261,0.5582
2013-09-25,2013-09-25,1.2575,-0.2776
2013-09-26,2013-09-26,1.2423,-1.2087
2013-09-27,2013-09-27,1.2477,0.4347
2013-09-30,2013-09-30,1.2706,1.8354
2013-10-08,2013-10-08,1.291,1.6055
2013-10-09,2013-10-09,1.309,1.3943
2013-10-10,2013-10-10,1.2913,-1.3522
2013-10-11,2013-10-11,1.3025,0.8673
2013-10-14,2013-10-14,1.3183,1.2131
2013-10-15,2013-10-15,1.3123,-0.4551
2013-10-16,2013-10-16,1.2729,-3.0024
2013-10-17,2013-10-17,1.2709,-0.1571
2013-10-18,2013-10-18,1.2815,0.8341
2013-10-21,2013-10-21,1.3229,3.2306
2013-10-22,2013-10-22,1.3036,-1.4589
2013-10-23,2013-10-23,1.2698,-2.5928
2013-10-24,2013-10-24,1.2595,-0.8112
2013-10-25,2013-10-25,1.2372,-1.7705
2013-10-28,2013-10-28,1.2389,0.1374
2013-10-29,2013-10-29,1.2129,-2.0986
2013-10-30,2013-10-30,1.2319,1.5665
2013-10-31,2013-10-31,1.2087,-1.8833
2013-11-01,2013-11-01,1.2002,-0.7032
2013-11-04,2013-11-04,1.2075,0.6082
2013-11-05,2013-11-05,1.23,1.8634
2013-11-06,2013-11-06,1.2203,-0.7886
2013-11-07,2013-11-07,1.2018,-1.516
2013-11-08,2013-11-08,1.1862,-1.2981
2013-11-11,2013-11-11,1.1929,0.5648
2013-11-12,2013-11-12,1.2005,0.6371
2013-11-13,2013-11-13,1.1814,-1.591
2013-11-14,2013-11-14,1.2043,1.9384
2013-11-15,2013-11-15,1.2279,1.9596
2013-11-18,2013-11-18,1.2525,2.0034
2013-11-19,2013-11-19,1.258,0.4391
2013-11-20,2013-11-20,1.266,0.6359
2013-11-21,2013-11-21,1.2629,-0.2449
2013-11-22,2013-11-22,1.2597,-0.2534
2013-11-25,2013-11-25,1.2602,0.0397
2013-11-26,2013-11-26,1.2657,0.4364
2013-11-27,2013-11-27,1.2889,1.833
2013-11-28,2013-11-28,1.2971,0.6362
2013-11-29,2013-11-29,1.316,1.4571
2013-12-02,2013-12-02,1.229,-6.6109
2013-12-03,2013-12-03,1.2525,1.9121
2013-12-04,2013-12-04,1.2617,0.7345
2013-12-05,2013-12-05,1.2499,-0.9352
2013-12-06,2013-12-06,1.2466,-0.264
2013-12-09,2013-12-09,1.2658,1.5402
2013-12-10,2013-12-10,1.2625,-0.2607
2013-12-11,2013-12-11,1.2551,-0.5861
2013-12-12,2013-12-12,1.2711,1.2748
2013-12-13,2013-12-13,1.274,0.2281
2013-12-16,2013-12-16,1.2589,-1.1852
2013-12-17,2013-12-17,1.2498,-0.7229
2013-12-18,2013-12-18,1.2485,-0.104
2013-12-19,2013-12-19,1.2418,-0.5366
2013-12-20,2013-12-20,1.229,-1.0308
2013-12-23,2013-12-23,1.2284,-0.0488
2013-12-24,2013-12-24,1.2413,1.0501
2013-12-25,2013-12-25,1.2666,2.0382
2013-12-26,2013-12-26,1.2461,-1.6185
2013-12-27,2013-12-27,1.2701,1.926
2013-12-30,2013-12-30,1.2792,0.7165
2013-12-31,2013-12-31,1.2746,-0.3596
2014-01-02,2014-01-02,1.2966,1.726
2014-01-03,2014-01-03,1.3004,0.2931
2014-01-06,2014-01-06,1.2714,-2.2301
2014-01-07,2014-01-07,1.2864,1.1798
2014-01-08,2014-01-08,1.3091,1.7646
2014-01-09,2014-01-09,1.2882,-1.5965
2014-01-10,2014-01-10,1.2616,-2.0649
2014-01-13,2014-01-13,1.263,0.111
2014-01-14,2014-01-14,1.2943,2.4782
2014-01-15,2014-01-15,1.3101,1.2207
2014-01-16,2014-01-16,1.3046,-0.4198
2014-01-17,2014-01-17,1.2948,-0.7512
2014-01-20,2014-01-20,1.2813,-1.0426
2014-01-21,2014-01-21,1.3062,1.9433
2014-01-22,2014-01-22,1.3358,2.2661
2014-01-23,2014-01-23,1.3542,1.3775
2014-01-24,2014-01-24,1.3762,1.6246
2014-01-27,2014-01-27,1.3753,-0.0654
2014-01-28,2014-01-28,1.3682,-0.5163
2014-01-29,2014-01-29,1.3892,1.5349
2014-01-30,2014-01-30,1.3851,-0.2951
2014-02-07,2014-02-07,1.4177,2.3536
2014-02-10,2014-02-10,1.451,2.3489
2014-02-11,2014-02-11,1.4419,-0.6272
2014-02-12,2014-02-12,1.4569,1.0403
2014-02-13,2014-02-13,1.422,-2.3955
2014-02-14,2014-02-14,1.4494,1.9269
2014-02-17,2014-02-17,1.4875,2.6287
2014-02-18,2014-02-18,1.4868,-0.0471
2014-02-19,2014-02-19,1.4821,-0.3161
2014-02-20,2014-02-20,1.4538,-1.9095
2014-02-21,2014-02-21,1.454,0.0138
2014-02-24,2014-02-24,1.4689,1.0248
2014-02-25,2014-02-25,1.401,-4.6225
2014-02-26,2014-02-26,1.4068,0.414
2014-02-27,2014-02-27,1.3794,-1.9477
2014-02-28,2014-02-28,1.3966,1.2469
2014-03-03,2014-03-03,1.4263,2.1266
2014-03-04,2014-03-04,1.4235,-0.1963
2014-03-05,2014-03-05,1.4243,0.0562
2014-03-06,2014-03-06,1.4231,-0.0843
2014-03-07,2014-03-07,1.4181,-0.3513
2014-03-10,2014-03-10,1.3602,-4.0829
2014-03-11,2014-03-11,1.3521,-0.5955
2014-03-12,2014-03-12,1.3497,-0.1775
2014-03-13,2014-03-13,1.3731,1.7337
2014-03-14,2014-03-14,1.3692,-0.284
2014-03-17,2014-03-17,1.4071,2.768
2014-03-18,2014-03-18,1.4148,0.5472
2014-03-19,2014-03-19,1.4112,-0.2545
2014-03-20,2014-03-20,1.3672,-3.1179
2014-03-21,2014-03-21,1.385,1.3019
2014-03-24,2014-03-24,1.3791,-0.426
2014-03-25,2014-03-25,1.3751,-0.29
2014-03-26,2014-03-26,1.3857,0.7709
2014-03-27,2014-03-27,1.3497,-2.598
2014-03-28,2014-03-28,1.3053,-3.2896
2014-03-31,2014-03-31,1.297,-0.6359
2014-04-01,2014-04-01,1.3213,1.8736
2014-04-02,2014-04-02,1.3077,-1.0293
2014-04-03,2014-04-03,1.3108,0.2371
2014-04-04,2014-04-04,1.3289,1.3808
2014-04-08,2014-04-08,1.3369,0.602
2014-04-09,2014-04-09,1.3542,1.294
2014-04-10,2014-04-10,1.3595,0.3914
2014-04-11,2014-04-11,1.3482,-0.8312
2014-04-14,2014-04-14,1.3582,0.7417
2014-04-15,2014-04-15,1.3528,-0.3976
2014-04-16,2014-04-16,1.3509,-0.1404
2014-04-17,2014-04-17,1.355,0.3035
2014-04-18,2014-04-18,1.3602,0.3838
2014-04-21,2014-04-21,1.3448,-1.1322
2014-04-22,2014-04-22,1.3266,-1.3534
2014-04-23,2014-04-23,1.3203,-0.4749
2014-04-24,2014-04-24,1.3091,-0.8483
2014-04-25,2014-04-25,1.2821,-2.0625
2014-04-28,2014-04-28,1.2397,-3.3071
2014-04-29,2014-04-29,1.2527,1.0486
2014-04-30,2014-04-30,1.265,0.9819
2014-05-05,2014-05-05,1.2802,1.2016
2014-05-06,2014-05-06,1.2938,1.0623
2014-05-07,2014-05-07,1.2693,-1.8936
2014-05-08,2014-05-08,1.2648,-0.3545
2014-05-09,2014-05-09,1.2486,-1.2808
2014-05-12,2014-05-12,1.2754,2.1464
2014-05-13,2014-05-13,1.2729,-0.196
2014-05-14,2014-05-14,1.2754,0.1964
2014-05-15,2014-05-15,1.2524,-1.8034
2014-05-16,2014-05-16,1.2428,-0.7665
2014-05-19,2014-05-19,1.2411,-0.1368
2014-05-20,2014-05-20,1.2504,0.7493
2014-05-21,2014-05-21,1.2633,1.0317
2014-05-22,2014-05-22,1.2687,0.4275
2014-05-23,2014-05-23,1.2871,1.4503
2014-05-26,2014-05-26,1.3055,1.4296
2014-05-27,2014-05-27,1.2993,-0.4749
2014-05-28,2014-05-28,1.3222,1.7625
2014-05-29,2014-05-29,1.3034,-1.4219
2014-05-30,2014-05-30,1.3085,0.3913
2014-06-03,2014-06-03,1.3047,-0.2904
2014-06-04,2014-06-04,1.2963,-0.6438
2014-06-05,2014-06-05,1.3159,1.512
2014-06-06,2014-06-06,1.3126,-0.2508
2014-06-09,2014-06-09,1.2983,-1.0894
2014-06-10,2014-06-10,1.3182,1.5328
2014-06-11,2014-06-11,1.3277,0.7207
2014-06-12,2014-06-12,1.3236,-0.3088
2014-06-13,2014-06-13,1.3421,1.3977
2014-06-16,2014-06-16,1.3511,0.6706
2014-06-17,2014-06-17,1.3373,-1.0214
2014-06-18,2014-06-18,1.3284,-0.6655
2014-06-19,2014-06-19,1.2884,-3.0111
2014-06-20,2014-06-20,1.3026,1.1021
2014-06-23,2014-06-23,1.3205,1.3742
2014-06-24,2014-06-24,1.329,0.6437
2014-06-25,2014-06-25,1.3216,-0.5568
2014-06-26,2014-06-26,1.3421,1.5512
2014-06-27,2014-06-27,1.3521,0.7451
2014-06-30,2014-06-30,1.3663,1.0502
2014-07-01,2014-07-01,1.376,0.7099
2014-07-02,2014-07-02,1.3867,0.7776
2014-07-03,2014-07-03,1.3995,0.9231
2014-07-04,2014-07-04,1.3977,-0.1286
2014-07-07,2014-07-07,1.3934,-0.3076
2014-07-08,2014-07-08,1.4064,0.933
2014-07-09,2014-07-09,1.3872,-1.3652
2014-07-10,2014-07-10,1.3838,-0.2451
2014-07-11,2014-07-11,1.3908,0.5059
2014-07-14,2014-07-14,1.4053,1.0426
2014-07-15,2014-07-15,1.3916,-0.9749
2014-07-16,2014-07-16,1.3709,-1.4875
2014-07-17,2014-07-17,1.3652,-0.4158
2014-07-18,2014-07-18,1.3662,0.0732
2014-07-21,2014-07-21,1.3633,-0.2123
2014-07-22,2014-07-22,1.3841,1.5257
2014-07-23,2014-07-23,1.36,-1.7412
2014-07-24,2014-07-24,1.3467,-0.9779
2014-07-25,2014-07-25,1.3591,0.9208
2014-07-28,2014-07-28,1.3842,1.8468
2014-07-29,2014-07-29,1.4002,1.1559
2014-07-30,2014-07-30,1.4101,0.707
2014-07-31,2014-07-31,1.4174,0.5177
2014-08-01,2014-08-01,1.4004,-1.1994
2014-08-04,2014-08-04,1.415,1.0426
2014-08-05,2014-08-05,1.4301,1.0671
2014-08-06,2014-08-06,1.4373,0.5035
2014-08-07,2014-08-07,1.4283,-0.6262
2014-08-08,2014-08-08,1.4428,1.0152
2014-08-11,2014-08-11,1.4645,1.504
2014-08-12,2014-08-12,1.4723,0.5326
2014-08-13,2014-08-13,1.4684,-0.2649
2014-08-14,2014-08-14,1.4649,-0.2384
2014-08-15,2014-08-15,1.4813,1.1195
2014-08-18,2014-08-18,1.507,1.735
2014-08-19,2014-08-19,1.5144,0.491
2014-08-20,2014-08-20,1.5088,-0.3698
2014-08-21,2014-08-21,1.5115,0.179
2014-08-22,2014-08-22,1.5226,0.7344
2014-08-25,2014-08-25,1.5129,-0.6371
2014-08-26,2014-08-26,1.4838,-1.9235
2014-08-27,2014-08-27,1.4937,0.6672
2014-08-28,2014-08-28,1.4826,-0.7431
2014-08-29,2014-08-29,1.4984,1.0657
2014-09-01,2014-09-01,1.5249,1.7686
