净值日期,净值日期,单位净值,日增长率
2013-11-21,2013-11-21,0.817,0.492
2013-11-22,2013-11-22,0.818,0.1224
2013-11-25,2013-11-25,0.809,-1.1002
2013-11-26,2013-11-26,0.808,-0.1236
2013-11-27,2013-11-27,0.816,0.9901
2013-11-28,2013-11-28,0.834,2.2059
2013-11-29,2013-11-29,0.83,-0.4796
2013-12-02,2013-12-02,0.818,-1.4458
2013-12-03,2013-12-03,0.828,1.2225
2013-12-04,2013-12-04,0.836,0.9662
2013-12-05,2013-12-05,0.837,0.1196
2013-12-06,2013-12-06,0.83,-0.8363
2013-12-09,2013-12-09,0.828,-0.241
2013-12-10,2013-12-10,0.825,-0.3623
2013-12-11,2013-12-11,0.815,-1.2121
2013-12-12,2013-12-12,0.813,-0.2454
2013-12-13,2013-12-13,0.809,-0.492
2013-12-16,2013-12-16,0.793,-1.9778
2013-12-17,2013-12-17,0.791,-0.2522
2013-12-18,2013-12-18,0.791,0.0
2013-12-19,2013-12-19,0.786,-0.6321
2013-12-20,2013-12-20,0.766,-2.5445
2013-12-23,2013-12-23,0.764,-0.2611
2013-12-24,2013-12-24,0.764,0.0
2013-12-25,2013-12-25,0.766,0.2618
2013-12-26,2013-12-26,0.75,-2.0888
2013-12-27,2013-12-27,0.757,0.9333
2013-12-30,2013-12-30,0.753,-0.5284
2013-12-31,2013-12-31,0.76,0.9296
2014-01-02,2014-01-02,0.754,-0.7895
2014-01-03,2014-01-03,0.745,-1.1936
2014-01-06,2014-01-06,0.726,-2.5503
2014-01-07,2014-01-07,0.724,-0.2755
2014-01-08,2014-01-08,0.717,-0.9669
2014-01-09,2014-01-09,0.709,-1.1158
2014-01-10,2014-01-10,0.707,-0.2821
2014-01-13,2014-01-13,0.707,0.0
2014-01-14,2014-01-14,0.712,0.7072
2014-01-15,2014-01-15,0.707,-0.7022
2014-01-16,2014-01-16,0.712,0.7072
2014-01-17,2014-01-17,0.697,-2.1067
2014-01-20,2014-01-20,0.691,-0.8608
2014-01-21,2014-01-21,0.696,0.7236
2014-01-22,2014-01-22,0.712,2.2989
2014-01-23,2014-01-23,0.706,-0.8427
2014-01-24,2014-01-24,0.713,0.9915
2014-01-27,2014-01-27,0.709,-0.561
2014-01-28,2014-01-28,0.706,-0.4231
2014-01-29,2014-01-29,0.703,-0.4249
2014-01-30,2014-01-30,0.694,-1.2802
2014-02-07,2014-02-07,0.697,0.4323
2014-02-10,2014-02-10,0.716,2.726
2014-02-11,2014-02-11,0.728,1.676
2014-02-12,2014-02-12,0.729,0.1374
2014-02-13,2014-02-13,0.725,-0.5487
2014-02-14,2014-02-14,0.731,0.8276
2014-02-17,2014-02-17,0.74,1.2312
2014-02-18,2014-02-18,0.729,-1.4865
2014-02-19,2014-02-19,0.735,0.823
2014-02-20,2014-02-20,0.738,0.4082
2014-02-21,2014-02-21,0.728,-1.355
2014-02-24,2014-02-24,0.708,-2.7473
2014-02-25,2014-02-25,0.692,-2.2599
2014-02-26,2014-02-26,0.703,1.5896
2014-02-27,2014-02-27,0.698,-0.7112
2014-02-28,2014-02-28,0.701,0.4298
2014-03-03,2014-03-03,0.704,0.428
2014-03-04,2014-03-04,0.7,-0.5682
2014-03-05,2014-03-05,0.699,-0.1429
2014-03-06,2014-03-06,0.698,-0.1431
2014-03-07,2014-03-07,0.699,0.1433
2014-03-10,2014-03-10,0.674,-3.5765
2014-03-11,2014-03-11,0.676,0.2967
2014-03-12,2014-03-12,0.679,0.4438
2014-03-13,2014-03-13,0.686,1.0309
2014-03-14,2014-03-14,0.679,-1.0204
2014-03-17,2014-03-17,0.688,1.3255
2014-03-18,2014-03-18,0.687,-0.1453
2014-03-19,2014-03-19,0.69,0.4367
2014-03-20,2014-03-20,0.68,-1.4493
2014-03-21,2014-03-21,0.703,3.3824
2014-03-24,2014-03-24,0.714,1.5647
2014-03-25,2014-03-25,0.713,-0.1401
2014-03-26,2014-03-26,0.71,-0.4208
2014-03-27,2014-03-27,0.7,-1.4085
2014-03-28,2014-03-28,0.698,-0.2857
2014-03-31,2014-03-31,0.696,-0.2865
2014-04-01,2014-04-01,0.7,0.5747
2014-04-02,2014-04-02,0.708,1.1429
2014-04-03,2014-04-03,0.701,-0.9887
2014-04-04,2014-04-04,0.706,0.7133
2014-04-08,2014-04-08,0.721,2.1246
2014-04-09,2014-04-09,0.724,0.4161
2014-04-10,2014-04-10,0.73,0.8287
2014-04-11,2014-04-11,0.726,-0.5479
2014-04-14,2014-04-14,0.728,0.2755
2014-04-15,2014-04-15,0.718,-1.3736
2014-04-16,2014-04-16,0.717,-0.1393
2014-04-17,2014-04-17,0.712,-0.6974
2014-04-18,2014-04-18,0.713,0.1404
2014-04-21,2014-04-21,0.702,-1.5428
2014-04-22,2014-04-22,0.701,-0.1425
2014-04-23,2014-04-23,0.7,-0.1427
2014-04-24,2014-04-24,0.699,-0.1429
2014-04-25,2014-04-25,0.69,-1.2876
2014-04-28,2014-04-28,0.678,-1.7391
2014-04-29,2014-04-29,0.684,0.885
2014-04-30,2014-04-30,0.683,-0.1462
2014-05-05,2014-05-05,0.685,0.2928
2014-05-06,2014-05-06,0.683,-0.292
2014-05-07,2014-05-07,0.676,-1.0249
2014-05-08,2014-05-08,0.681,0.7396
2014-05-09,2014-05-09,0.685,0.5874
2014-05-12,2014-05-12,0.718,4.8175
2014-05-13,2014-05-13,0.71,-1.1142
2014-05-14,2014-05-14,0.709,-0.1408
2014-05-15,2014-05-15,0.697,-1.6925
2014-05-16,2014-05-16,0.697,0.0
2014-05-19,2014-05-19,0.691,-0.8608
2014-05-20,2014-05-20,0.689,-0.2894
2014-05-21,2014-05-21,0.699,1.4514
2014-05-22,2014-05-22,0.694,-0.7153
2014-05-23,2014-05-23,0.697,0.4323
2014-05-26,2014-05-26,0.699,0.2869
2014-05-27,2014-05-27,0.696,-0.4292
2014-05-28,2014-05-28,0.7,0.5747
2014-05-29,2014-05-29,0.694,-0.8571
2014-05-30,2014-05-30,0.695,0.1441
2014-06-03,2014-06-03,0.696,0.1439
2014-06-04,2014-06-04,0.691,-0.7184
2014-06-05,2014-06-05,0.694,0.4342
2014-06-06,2014-06-06,0.69,-0.5764
2014-06-09,2014-06-09,0.69,0.0
2014-06-10,2014-06-10,0.697,1.0145
2014-06-11,2014-06-11,0.698,0.1435
2014-06-12,2014-06-12,0.696,-0.2865
2014-06-13,2014-06-13,0.7,0.5747
2014-06-16,2014-06-16,0.704,0.5714
2014-06-17,2014-06-17,0.697,-0.9943
2014-06-18,2014-06-18,0.697,0.0
2014-06-19,2014-06-19,0.686,-1.5782
2014-06-20,2014-06-20,0.691,0.7289
2014-06-23,2014-06-23,0.696,0.7236
2014-06-24,2014-06-24,0.702,0.8621
2014-06-25,2014-06-25,0.701,-0.1425
2014-06-26,2014-06-26,0.704,0.428
2014-06-27,2014-06-27,0.704,0.0
2014-06-30,2014-06-30,0.706,0.2841
2014-07-01,2014-07-01,0.71,0.5666
2014-07-02,2014-07-02,0.713,0.4225
2014-07-03,2014-07-03,0.717,0.561
2014-07-04,2014-07-04,0.715,-0.2789
2014-07-07,2014-07-07,0.712,-0.4196
2014-07-08,2014-07-08,0.713,0.1404
2014-07-09,2014-07-09,0.705,-1.122
2014-07-10,2014-07-10,0.709,0.5674
2014-07-11,2014-07-11,0.712,0.4231
2014-07-14,2014-07-14,0.72,1.1236
2014-07-15,2014-07-15,0.72,0.0
2014-07-16,2014-07-16,0.72,0.0
2014-07-17,2014-07-17,0.719,-0.1389
2014-07-18,2014-07-18,0.72,0.1391
2014-07-21,2014-07-21,0.716,-0.5556
2014-07-22,2014-07-22,0.73,1.9553
2014-07-23,2014-07-23,0.736,0.8219
2014-07-24,2014-07-24,0.75,1.9022
2014-07-25,2014-07-25,0.764,1.8667
2014-07-28,2014-07-28,0.786,2.8796
2014-07-29,2014-07-29,0.784,-0.2545
2014-07-30,2014-07-30,0.784,0.0
2014-07-31,2014-07-31,0.798,1.7857
2014-08-01,2014-08-01,0.794,-0.5013
2014-08-04,2014-08-04,0.813,2.3929
2014-08-05,2014-08-05,0.813,0.0
2014-08-06,2014-08-06,0.815,0.246
2014-08-07,2014-08-07,0.802,-1.5951
2014-08-08,2014-08-08,0.805,0.3741
2014-08-11,2014-08-11,0.812,0.8696
2014-08-12,2014-08-12,0.81,-0.2463
2014-08-13,2014-08-13,0.816,0.7407
2014-08-14,2014-08-14,0.801,-1.8382
2014-08-15,2014-08-15,0.807,0.7491
2014-08-18,2014-08-18,0.81,0.3717
2014-08-19,2014-08-19,0.817,0.8642
2014-08-20,2014-08-20,0.814,-0.3672
2014-08-21,2014-08-21,0.81,-0.4914
2014-08-22,2014-08-22,0.81,0.0
2014-08-25,2014-08-25,0.802,-0.9877
2014-08-26,2014-08-26,0.79,-1.4963
2014-08-27,2014-08-27,0.791,0.1266
2014-08-28,2014-08-28,0.792,0.1264
2014-08-29,2014-08-29,0.798,0.7576
2014-09-01,2014-09-01,0.803,0.6266
2014-09-02,2014-09-02,0.813,1.2453
2014-09-03,2014-09-03,0.82,0.861
2014-09-04,2014-09-04,0.822,0.2439
2014-09-05,2014-09-05,0.829,0.8516
2014-09-09,2014-09-09,0.829,0.0
2014-09-10,2014-09-10,0.824,-0.6031
2014-09-11,2014-09-11,0.821,-0.3641
2014-09-12,2014-09-12,0.826,0.609
2014-09-15,2014-09-15,0.835,1.0896
2014-09-16,2014-09-16,0.815,-2.3952
2014-09-17,2014-09-17,0.819,0.4908
2014-09-18,2014-09-18,0.825,0.7326
2014-09-19,2014-09-19,0.828,0.3636
2014-09-22,2014-09-22,0.816,-1.4493
2014-09-23,2014-09-23,0.82,0.4902
2014-09-24,2014-09-24,0.836,1.9512
2014-09-25,2014-09-25,0.835,-0.1196
2014-09-26,2014-09-26,0.834,-0.1198
2014-09-29,2014-09-29,0.844,1.199
2014-09-30,2014-09-30,0.85,0.7109
2014-10-08,2014-10-08,0.851,0.1176
2014-10-09,2014-10-09,0.859,0.9401
2014-10-10,2014-10-10,0.853,-0.6985
2014-10-13,2014-10-13,0.865,1.4068
2014-10-14,2014-10-14,0.858,-0.8092
2014-10-15,2014-10-15,0.853,-0.5828
2014-10-16,2014-10-16,0.841,-1.4068
2014-10-17,2014-10-17,0.831,-1.1891
2014-10-20,2014-10-20,0.836,0.6017
2014-10-21,2014-10-21,0.828,-0.9569
2014-10-22,2014-10-22,0.821,-0.8454
2014-10-23,2014-10-23,0.812,-1.0962
2014-10-24,2014-10-24,0.81,-0.2463
2014-10-27,2014-10-27,0.808,-0.2469
2014-10-28,2014-10-28,0.823,1.8564
2014-10-29,2014-10-29,0.831,0.9721
2014-10-30,2014-10-30,0.834,0.361
2014-10-31,2014-10-31,0.849,1.7986
2014-11-03,2014-11-03,0.851,0.2356
2014-11-04,2014-11-04,0.859,0.9401
2014-11-05,2014-11-05,0.848,-1.2806
2014-11-06,2014-11-06,0.847,-0.1179
2014-11-07,2014-11-07,0.839,-0.9445
2014-11-10,2014-11-10,0.853,1.6687
2014-11-11,2014-11-11,0.853,0.0
2014-11-12,2014-11-12,0.867,1.6413
2014-11-13,2014-11-13,0.868,0.1153
2014-11-14,2014-11-14,0.864,-0.4608
2014-11-17,2014-11-17,0.858,-0.6944
2014-11-18,2014-11-18,0.849,-1.049
2014-11-19,2014-11-19,0.847,-0.2356
2014-11-20,2014-11-20,0.846,-0.1181
2014-11-21,2014-11-21,0.851,0.591
2014-11-24,2014-11-24,0.871,2.3502
2014-11-25,2014-11-25,0.891,2.2962
2014-11-26,2014-11-26,0.891,0.0
2014-11-27,2014-11-27,0.901,1.1223
2014-11-28,2014-11-28,0.902,0.111
2014-12-01,2014-12-01,0.917,1.663
2014-12-02,2014-12-02,0.929,1.3086
2014-12-03,2014-12-03,0.957,3.014
2014-12-04,2014-12-04,1.001,4.5977
2014-12-05,2014-12-05,0.973,-2.7972
2014-12-08,2014-12-08,0.99,1.7472
2014-12-09,2014-12-09,0.952,-3.8384
2014-12-10,2014-12-10,0.974,2.3109
2014-12-11,2014-12-11,0.97,-0.4107
2014-12-12,2014-12-12,0.971,0.1031
2014-12-15,2014-12-15,0.965,-0.6179
2014-12-16,2014-12-16,0.983,1.8653
2014-12-17,2014-12-17,0.966,-1.7294
2014-12-18,2014-12-18,0.975,0.9317
2014-12-19,2014-12-19,1.0,2.5641
2014-12-22,2014-12-22,1.026,2.6
2014-12-23,2014-12-23,0.991,-3.4113
2014-12-24,2014-12-24,0.983,-0.8073
2014-12-25,2014-12-25,1.0,1.7294
2014-12-26,2014-12-26,1.016,1.6
2014-12-29,2014-12-29,1.01,-0.5906
2014-12-30,2014-12-30,0.994,-1.5842
2014-12-31,2014-12-31,1.008,1.4085
2015-01-05,2015-01-05,1.076,6.746
2015-01-06,2015-01-06,1.068,-0.7435
2015-01-07,2015-01-07,1.073,0.4682
2015-01-08,2015-01-08,1.062,-1.0252
2015-01-09,2015-01-09,1.047,-1.4124
2015-01-12,2015-01-12,1.034,-1.2416
2015-01-13,2015-01-13,1.037,0.2901
2015-01-14,2015-01-14,1.02,-1.6393
2015-01-15,2015-01-15,1.036,1.5686
2015-01-16,2015-01-16,1.044,0.7722
2015-01-19,2015-01-19,0.981,-6.0345
2015-01-20,2015-01-20,1.002,2.1407
2015-01-21,2015-01-21,1.033,3.0938
2015-01-22,2015-01-22,1.048,1.4521
2015-01-23,2015-01-23,1.042,-0.5725
2015-01-26,2015-01-26,1.06,1.7274
2015-01-27,2015-01-27,1.053,-0.6604
2015-01-28,2015-01-28,1.039,-1.3295
2015-01-29,2015-01-29,1.038,-0.0962
2015-01-30,2015-01-30,1.03,-0.7707
2015-02-02,2015-02-02,1.018,-1.165
2015-02-03,2015-02-03,1.032,1.3752
2015-02-04,2015-02-04,1.026,-0.5814
2015-02-05,2015-02-05,1.008,-1.7544
2015-02-06,2015-02-06,0.983,-2.4802
2015-02-09,2015-02-09,0.986,0.3052
2015-02-10,2015-02-10,0.997,1.1156
2015-02-11,2015-02-11,1.002,0.5015
2015-02-12,2015-02-12,1.007,0.499
2015-02-13,2015-02-13,1.018,1.0924
2015-02-16,2015-02-16,1.027,0.8841
2015-02-17,2015-02-17,1.025,-0.1947
2015-02-25,2015-02-25,1.017,-0.7805
2015-02-26,2015-02-26,1.041,2.3599
2015-02-27,2015-02-27,1.042,0.0961
2015-03-02,2015-03-02,1.061,1.8234
2015-03-03,2015-03-03,1.045,-1.508
2015-03-04,2015-03-04,1.051,0.5742
2015-03-05,2015-03-05,1.042,-0.8563
2015-03-06,2015-03-06,1.051,0.8637
2015-03-09,2015-03-09,1.056,0.4757
