净值日期,净值日期,单位净值,日增长率
2012-07-19,2012-07-19,1.012,0.7968
2012-07-20,2012-07-20,1.01,-0.1976
2012-07-23,2012-07-23,0.997,-1.2871
2012-07-24,2012-07-24,0.986,-1.1033
2012-07-25,2012-07-25,0.985,-0.1014
2012-07-26,2012-07-26,1.006,2.132
2012-07-27,2012-07-27,1.023,1.6899
2012-07-30,2012-07-30,1.028,0.4888
2012-07-31,2012-07-31,1.018,-0.9728
2012-08-01,2012-08-01,1.024,0.5894
2012-08-02,2012-08-02,1.009,-1.4648
2012-08-03,2012-08-03,1.032,2.2795
2012-08-06,2012-08-06,1.039,0.6783
2012-08-07,2012-08-07,1.055,1.5399
2012-08-08,2012-08-08,1.058,0.2844
2012-08-09,2012-08-09,1.064,0.5671
2012-08-10,2012-08-10,1.066,0.188
2012-08-13,2012-08-13,1.059,-0.6567
2012-08-14,2012-08-14,1.062,0.2833
2012-08-15,2012-08-15,1.061,-0.0942
2012-08-16,2012-08-16,1.071,0.9425
2012-08-17,2012-08-17,1.072,0.0934
2012-08-20,2012-08-20,1.069,-0.2799
2012-08-21,2012-08-21,1.068,-0.0935
2012-08-22,2012-08-22,1.067,-0.0936
2012-08-23,2012-08-23,1.058,-0.8435
2012-08-24,2012-08-24,1.019,0.0945
2012-08-27,2012-08-27,1.019,0.0
2012-08-28,2012-08-28,1.018,-0.0981
2012-08-29,2012-08-29,1.013,-0.4912
2012-08-30,2012-08-30,1.003,-0.9872
2012-08-31,2012-08-31,1.01,0.6979
2012-09-03,2012-09-03,1.012,0.198
2012-09-04,2012-09-04,1.004,-0.7905
2012-09-05,2012-09-05,0.999,-0.498
2012-09-06,2012-09-06,1.019,2.002
2012-09-07,2012-09-07,1.039,1.9627
2012-09-10,2012-09-10,1.036,-0.2887
2012-09-11,2012-09-11,1.045,0.8687
2012-09-12,2012-09-12,1.05,0.4785
2012-09-13,2012-09-13,1.064,1.3333
2012-09-14,2012-09-14,1.088,2.2556
2012-09-17,2012-09-17,1.081,-0.6434
2012-09-18,2012-09-18,1.071,-0.9251
2012-09-19,2012-09-19,1.062,-0.8403
2012-09-20,2012-09-20,1.062,0.0
2012-09-21,2012-09-21,1.064,0.1883
2012-09-24,2012-09-24,1.056,-0.7519
2012-09-25,2012-09-25,1.049,-0.6629
2012-09-26,2012-09-26,1.037,-1.1439
2012-09-27,2012-09-27,1.048,1.0608
2012-09-28,2012-09-28,1.043,-0.4771
2012-09-30,2012-09-30,1.043,0.0
2012-10-08,2012-10-08,1.042,-0.0959
2012-10-09,2012-10-09,1.046,0.3839
2012-10-10,2012-10-10,1.034,-1.1472
2012-10-11,2012-10-11,1.041,0.677
2012-10-12,2012-10-12,1.035,-0.5764
2012-10-15,2012-10-15,1.034,-0.0966
2012-10-16,2012-10-16,1.048,1.354
2012-10-17,2012-10-17,1.059,1.0496
2012-10-18,2012-10-18,1.062,0.2833
2012-10-19,2012-10-19,1.049,-1.2241
2012-10-22,2012-10-22,1.04,-0.858
2012-10-23,2012-10-23,1.018,-2.1154
2012-10-24,2012-10-24,1.011,-0.6876
2012-10-25,2012-10-25,1.016,0.4946
2012-10-26,2012-10-26,1.014,-0.1969
2012-10-29,2012-10-29,1.013,-0.0986
2012-10-30,2012-10-30,1.015,0.1974
2012-10-31,2012-10-31,1.01,-0.4926
2012-11-01,2012-11-01,1.016,0.5941
2012-11-02,2012-11-02,1.007,-0.8858
2012-11-05,2012-11-05,1.008,0.0993
2012-11-06,2012-11-06,1.02,1.1905
2012-11-07,2012-11-07,0.994,-2.549
2012-11-08,2012-11-08,0.981,-1.3078
2012-11-09,2012-11-09,0.983,0.2039
2012-11-12,2012-11-12,0.979,-0.4069
2012-11-13,2012-11-13,0.973,-0.6129
2012-11-14,2012-11-14,0.966,-0.7194
2012-11-15,2012-11-15,0.964,-0.207
2012-11-16,2012-11-16,0.965,0.1037
2012-11-19,2012-11-19,0.984,1.9689
2012-11-20,2012-11-20,0.982,-0.2033
2012-11-21,2012-11-21,0.985,0.3055
2012-11-22,2012-11-22,0.987,0.203
2012-11-23,2012-11-23,0.994,0.7092
2012-11-26,2012-11-26,0.99,-0.4024
2012-11-27,2012-11-27,0.982,-0.8081
2012-11-28,2012-11-28,0.985,0.3055
2012-11-29,2012-11-29,0.991,0.6091
2012-11-30,2012-11-30,0.993,0.2018
2012-12-03,2012-12-03,0.99,-0.3021
2012-12-04,2012-12-04,0.982,-0.8081
2012-12-05,2012-12-05,0.992,1.0183
2012-12-06,2012-12-06,0.992,0.0
2012-12-07,2012-12-07,0.993,0.1008
2012-12-10,2012-12-10,0.994,0.1007
2012-12-11,2012-12-11,0.997,0.3018
2012-12-12,2012-12-12,1.002,0.5015
2012-12-13,2012-12-13,0.998,-0.3992
2012-12-14,2012-12-14,0.994,-0.4008
2012-12-17,2012-12-17,0.998,0.4024
2012-12-18,2012-12-18,1.01,1.2024
2012-12-19,2012-12-19,1.01,0.0
2012-12-20,2012-12-20,1.015,0.495
2012-12-21,2012-12-21,1.009,-0.5911
2012-12-24,2012-12-24,1.002,-0.6938
2012-12-25,2012-12-25,1.003,0.0998
2012-12-26,2012-12-26,1.003,0.0
2012-12-27,2012-12-27,1.002,-0.0997
2012-12-28,2012-12-28,0.991,-1.0978
2012-12-31,2012-12-31,1.002,1.11
2013-01-04,2013-01-04,1.033,3.0938
2013-01-07,2013-01-07,1.025,-0.7744
2013-01-08,2013-01-08,1.021,-0.3902
2013-01-09,2013-01-09,1.022,0.0979
2013-01-10,2013-01-10,1.028,0.5871
2013-01-11,2013-01-11,1.032,0.3891
2013-01-14,2013-01-14,1.03,-0.1938
2013-01-15,2013-01-15,1.032,0.1942
2013-01-16,2013-01-16,1.032,0.0
2013-01-17,2013-01-17,1.036,0.3876
2013-01-18,2013-01-18,1.042,0.5792
2013-01-21,2013-01-21,1.041,-0.096
2013-01-22,2013-01-22,1.047,0.5764
2013-01-23,2013-01-23,1.045,-0.191
2013-01-24,2013-01-24,1.049,0.3828
2013-01-25,2013-01-25,1.055,0.572
2013-01-28,2013-01-28,1.053,-0.1896
2013-01-29,2013-01-29,1.064,1.0446
2013-01-30,2013-01-30,1.059,-0.4699
2013-01-31,2013-01-31,1.049,-0.9443
2013-02-01,2013-02-01,1.06,1.0486
2013-02-04,2013-02-04,1.044,-1.5094
2013-02-05,2013-02-05,1.051,0.6705
2013-02-06,2013-02-06,1.047,-0.3806
2013-02-07,2013-02-07,1.037,-0.9551
2013-02-08,2013-02-08,1.04,0.2893
2013-02-18,2013-02-18,1.03,-0.9615
2013-02-19,2013-02-19,1.04,0.9709
2013-02-20,2013-02-20,1.029,-1.0577
2013-02-21,2013-02-21,1.015,-1.3605
2013-02-22,2013-02-22,1.025,0.9852
2013-02-25,2013-02-25,1.011,-1.3659
2013-02-26,2013-02-26,1.008,-0.2967
2013-02-27,2013-02-27,1.019,1.0913
2013-02-28,2013-02-28,1.022,0.2944
2013-03-01,2013-03-01,1.017,-0.4892
2013-03-04,2013-03-04,1.011,-0.59
2013-03-05,2013-03-05,1.021,0.9891
2013-03-06,2013-03-06,1.024,0.2938
2013-03-07,2013-03-07,1.026,0.1953
2013-03-08,2013-03-08,1.029,0.2924
2013-03-11,2013-03-11,1.029,0.0
2013-03-12,2013-03-12,1.031,0.1944
2013-03-13,2013-03-13,1.028,-0.291
2013-03-14,2013-03-14,1.04,1.1673
2013-03-15,2013-03-15,1.04,0.0
2013-03-18,2013-03-18,1.031,-0.8654
2013-03-19,2013-03-19,1.024,-0.679
2013-03-20,2013-03-20,1.026,0.1953
2013-03-21,2013-03-21,1.022,-0.3899
2013-03-22,2013-03-22,1.027,0.4892
2013-03-25,2013-03-25,1.023,-0.3895
2013-03-26,2013-03-26,1.028,0.4888
2013-03-27,2013-03-27,1.029,0.0973
2013-03-28,2013-03-28,1.025,-0.3887
2013-03-29,2013-03-29,1.024,-0.0976
2013-04-01,2013-04-01,1.023,-0.0977
2013-04-02,2013-04-02,1.025,0.1955
2013-04-03,2013-04-03,1.01,-1.4634
2013-04-08,2013-04-08,1.008,-0.198
2013-04-09,2013-04-09,1.018,0.9921
2013-04-10,2013-04-10,1.023,0.4912
2013-04-11,2013-04-11,1.025,0.1955
2013-04-12,2013-04-12,1.014,-1.0732
2013-04-15,2013-04-15,0.984,-2.9586
2013-04-16,2013-04-16,0.985,0.1016
2013-04-17,2013-04-17,0.969,-1.6244
2013-04-18,2013-04-18,0.972,0.3096
2013-04-19,2013-04-19,0.973,0.1029
2013-04-22,2013-04-22,0.979,0.6166
2013-04-23,2013-04-23,0.99,1.1236
2013-04-24,2013-04-24,1.004,1.4141
2013-04-25,2013-04-25,1.005,0.0996
2013-04-26,2013-04-26,1.001,-0.398
2013-05-02,2013-05-02,1.015,1.3986
2013-05-03,2013-05-03,1.028,1.2808
2013-05-06,2013-05-06,1.031,0.2918
2013-05-07,2013-05-07,1.035,0.388
2013-05-08,2013-05-08,1.037,0.1932
2013-05-09,2013-05-09,1.037,0.0
2013-05-10,2013-05-10,1.034,-0.2893
2013-05-13,2013-05-13,1.031,-0.2901
2013-05-14,2013-05-14,1.041,0.9699
2013-05-15,2013-05-15,1.035,-0.5764
2013-05-16,2013-05-16,1.031,-0.3865
2013-05-17,2013-05-17,1.042,1.0669
2013-05-20,2013-05-20,1.046,0.3839
2013-05-21,2013-05-21,1.05,0.3824
2013-05-22,2013-05-22,1.044,-0.5714
2013-05-23,2013-05-23,1.033,-1.0536
2013-05-24,2013-05-24,1.029,-0.3872
2013-05-27,2013-05-27,1.029,0.0
2013-05-28,2013-05-28,1.039,0.9718
2013-05-29,2013-05-29,1.031,-0.77
2013-05-30,2013-05-30,1.032,0.097
2013-05-31,2013-05-31,1.018,-1.3566
2013-06-03,2013-06-03,1.019,0.0982
2013-06-04,2013-06-04,1.019,0.0
2013-06-05,2013-06-05,1.004,-1.472
2013-06-06,2013-06-06,1.002,-0.1992
2013-06-07,2013-06-07,1.013,1.0978
2013-06-13,2013-06-13,1.007,-0.5923
2013-06-14,2013-06-14,1.003,-0.3972
2013-06-17,2013-06-17,1.013,0.997
2013-06-18,2013-06-18,1.019,0.5923
2013-06-19,2013-06-19,1.009,-0.9814
2013-06-20,2013-06-20,0.983,-2.5768
2013-06-21,2013-06-21,0.98,-0.3052
2013-06-24,2013-06-24,0.964,-1.6327
2013-06-25,2013-06-25,0.973,0.9336
2013-06-26,2013-06-26,0.978,0.5139
2013-06-27,2013-06-27,0.983,0.5112
2013-06-28,2013-06-28,0.982,-0.1017
2013-06-30,2013-06-30,0.982,0.0
2013-07-01,2013-07-01,0.984,0.2037
2013-07-02,2013-07-02,0.987,0.3049
2013-07-03,2013-07-03,0.982,-0.5066
2013-07-04,2013-07-04,0.989,0.7128
2013-07-05,2013-07-05,0.987,-0.2022
2013-07-08,2013-07-08,0.992,0.5066
2013-07-09,2013-07-09,1.002,1.0081
2013-07-10,2013-07-10,0.999,-0.2994
2013-07-11,2013-07-11,1.015,1.6016
2013-07-12,2013-07-12,1.019,0.3941
2013-07-15,2013-07-15,1.02,0.0981
2013-07-16,2013-07-16,1.017,-0.2941
2013-07-17,2013-07-17,1.023,0.59
2013-07-18,2013-07-18,1.034,1.0753
2013-07-19,2013-07-19,1.041,0.677
2013-07-22,2013-07-22,1.045,0.3842
2013-07-23,2013-07-23,1.045,0.0
2013-07-24,2013-07-24,1.04,-0.4785
2013-07-25,2013-07-25,1.04,0.0
2013-07-26,2013-07-26,1.037,-0.2885
2013-07-29,2013-07-29,1.03,-0.675
2013-07-30,2013-07-30,1.028,-0.1942
2013-07-31,2013-07-31,1.027,-0.0973
2013-08-01,2013-08-01,1.038,1.0711
2013-08-02,2013-08-02,1.033,-0.4817
2013-08-05,2013-08-05,1.032,-0.0968
2013-08-06,2013-08-06,1.027,-0.4845
2013-08-07,2013-08-07,1.022,-0.4869
2013-08-08,2013-08-08,1.026,0.3914
2013-08-09,2013-08-09,1.028,0.1949
2013-08-12,2013-08-12,1.024,-0.3891
2013-08-13,2013-08-13,1.026,0.1953
2013-08-14,2013-08-14,1.023,-0.2924
2013-08-15,2013-08-15,1.021,-0.1955
2013-08-16,2013-08-16,1.023,0.1959
2013-08-19,2013-08-19,1.011,-1.173
2013-08-20,2013-08-20,1.011,0.0
2013-08-21,2013-08-21,1.005,-0.5935
2013-08-22,2013-08-22,1.014,0.8955
2013-08-23,2013-08-23,1.023,0.8876
2013-08-26,2013-08-26,1.021,-0.1955
2013-08-27,2013-08-27,1.019,-0.1959
2013-08-28,2013-08-28,1.034,1.472
2013-08-29,2013-08-29,1.027,-0.677
2013-08-30,2013-08-30,1.022,-0.4869
2013-09-02,2013-09-02,1.023,0.0978
2013-09-03,2013-09-03,1.026,0.2933
2013-09-04,2013-09-04,1.03,0.3899
2013-09-05,2013-09-05,1.037,0.6796
2013-09-06,2013-09-06,1.038,0.0964
2013-09-09,2013-09-09,1.042,0.3854
2013-09-10,2013-09-10,1.043,0.096
2013-09-11,2013-09-11,1.049,0.5753
2013-09-12,2013-09-12,1.047,-0.1907
2013-09-13,2013-09-13,1.047,0.0
2013-09-16,2013-09-16,1.05,0.2865
2013-09-17,2013-09-17,1.05,0.0
2013-09-18,2013-09-18,1.057,0.6667
2013-09-23,2013-09-23,1.053,-0.3784
2013-09-24,2013-09-24,1.056,0.2849
2013-09-25,2013-09-25,1.055,-0.0947
2013-09-26,2013-09-26,1.057,0.1896
2013-09-27,2013-09-27,1.054,-0.2838
2013-09-30,2013-09-30,1.045,-0.8539
2013-10-08,2013-10-08,1.036,-0.8612
2013-10-09,2013-10-09,1.034,-0.1931
2013-10-10,2013-10-10,1.047,1.2573
2013-10-11,2013-10-11,1.055,0.7641
2013-10-14,2013-10-14,1.059,0.3791
2013-10-15,2013-10-15,1.06,0.0944
2013-10-16,2013-10-16,1.069,0.8491
2013-10-17,2013-10-17,1.069,0.0
2013-10-18,2013-10-18,1.08,1.029
2013-10-21,2013-10-21,1.08,0.0
2013-10-22,2013-10-22,1.083,0.2778
2013-10-23,2013-10-23,1.074,-0.831
2013-10-24,2013-10-24,1.079,0.4655
2013-10-25,2013-10-25,1.085,0.5561
2013-10-28,2013-10-28,1.085,0.0
2013-10-29,2013-10-29,1.094,0.8295
2013-10-30,2013-10-30,1.092,-0.1828
2013-10-31,2013-10-31,1.089,-0.2747
2013-11-01,2013-11-01,1.083,-0.551
2013-11-04,2013-11-04,1.089,0.554
2013-11-05,2013-11-05,1.084,-0.4591
2013-11-06,2013-11-06,1.089,0.4613
2013-11-07,2013-11-07,1.078,-1.0101
2013-11-08,2013-11-08,1.08,0.1855
2013-11-11,2013-11-11,1.08,0.0
2013-11-12,2013-11-12,1.075,-0.463
2013-11-13,2013-11-13,1.073,-0.186
2013-11-14,2013-11-14,1.082,0.8388
2013-11-15,2013-11-15,1.09,0.7394
2013-11-18,2013-11-18,1.091,0.0917
2013-11-19,2013-11-19,1.088,-0.275
2013-11-20,2013-11-20,1.087,-0.0919
2013-11-21,2013-11-21,1.092,0.46
2013-11-22,2013-11-22,1.097,0.4579
2013-11-25,2013-11-25,1.09,-0.6381
2013-11-26,2013-11-26,1.083,-0.6422
2013-11-27,2013-11-27,1.076,-0.6464
2013-11-28,2013-11-28,1.075,-0.0929
2013-11-29,2013-11-29,1.076,0.093
2013-12-02,2013-12-02,1.073,-0.2788
2013-12-03,2013-12-03,1.07,-0.2796
2013-12-04,2013-12-04,1.068,-0.1869
2013-12-05,2013-12-05,1.061,-0.6554
2013-12-06,2013-12-06,1.066,0.4713
2013-12-09,2013-12-09,1.066,0.0
2013-12-10,2013-12-10,1.063,-0.2814
2013-12-11,2013-12-11,1.054,-0.8467
2013-12-12,2013-12-12,1.052,-0.1898
2013-12-13,2013-12-13,1.047,-0.4753
2013-12-16,2013-12-16,1.056,0.8596
2013-12-17,2013-12-17,1.049,-0.6629
2013-12-18,2013-12-18,1.061,1.1439
2013-12-19,2013-12-19,1.069,0.754
2013-12-20,2013-12-20,1.072,0.2806
2013-12-23,2013-12-23,1.078,0.5597
2013-12-24,2013-12-24,1.083,0.4638
2013-12-25,2013-12-25,1.083,0.0
2013-12-26,2013-12-26,1.087,0.3693
2013-12-27,2013-12-27,1.092,0.46
2013-12-30,2013-12-30,1.086,-0.5495
2013-12-31,2013-12-31,1.093,0.6446
2014-01-02,2014-01-02,1.083,-0.9149
2014-01-03,2014-01-03,1.079,-0.3693
2014-01-06,2014-01-06,1.077,-0.1854
2014-01-07,2014-01-07,1.085,0.7428
2014-01-08,2014-01-08,1.077,-0.7373
2014-01-09,2014-01-09,1.075,-0.1857
2014-01-10,2014-01-10,1.078,0.2791
2014-01-13,2014-01-13,1.064,-1.2987
2014-01-14,2014-01-14,1.067,0.282
2014-01-15,2014-01-15,1.068,0.0937
2014-01-16,2014-01-16,1.069,0.0936
2014-01-17,2014-01-17,1.069,0.0
2014-01-20,2014-01-20,1.071,0.1871
2014-01-21,2014-01-21,1.072,0.0934
2014-01-22,2014-01-22,1.077,0.4664
2014-01-23,2014-01-23,1.066,-1.0214
2014-01-24,2014-01-24,1.049,-1.5947
2014-01-27,2014-01-27,1.036,-1.2393
2014-01-28,2014-01-28,1.041,0.4826
2014-01-29,2014-01-29,1.035,-0.5764
2014-01-30,2014-01-30,1.036,0.0966
2014-02-07,2014-02-07,1.031,-0.4826
2014-02-10,2014-02-10,1.03,-0.097
2014-02-11,2014-02-11,1.042,1.165
2014-02-12,2014-02-12,1.046,0.3839
2014-02-13,2014-02-13,1.049,0.2868
2014-02-14,2014-02-14,1.06,1.0486
2014-02-17,2014-02-17,1.062,0.1887
2014-02-18,2014-02-18,1.065,0.2825
2014-02-19,2014-02-19,1.067,0.1878
2014-02-20,2014-02-20,1.071,0.3749
2014-02-21,2014-02-21,1.07,-0.0934
2014-02-24,2014-02-24,1.079,0.8411
2014-02-25,2014-02-25,1.078,-0.0927
2014-02-26,2014-02-26,1.075,-0.2783
2014-02-27,2014-02-27,1.074,-0.093
2014-02-28,2014-02-28,1.077,0.2793
2014-03-03,2014-03-03,1.069,-0.7428
2014-03-04,2014-03-04,1.079,0.9355
2014-03-05,2014-03-05,1.072,-0.6487
2014-03-06,2014-03-06,1.076,0.3731
2014-03-07,2014-03-07,1.078,0.1859
2014-03-10,2014-03-10,1.081,0.2783
2014-03-11,2014-03-11,1.072,-0.8326
2014-03-12,2014-03-12,1.07,-0.1866
2014-03-13,2014-03-13,1.062,-0.7477
2014-03-14,2014-03-14,1.063,0.0942
2014-03-17,2014-03-17,1.067,0.3763
2014-03-18,2014-03-18,1.077,0.9372
2014-03-19,2014-03-19,1.071,-0.5571
2014-03-20,2014-03-20,1.071,0.0
2014-03-21,2014-03-21,1.075,0.3735
2014-03-24,2014-03-24,1.074,-0.093
2014-03-25,2014-03-25,1.082,0.7449
2014-03-26,2014-03-26,1.085,0.2773
2014-03-27,2014-03-27,1.093,0.7373
2014-03-28,2014-03-28,1.104,1.0064
2014-03-31,2014-03-31,1.102,-0.1812
2014-04-01,2014-04-01,1.107,0.4537
2014-04-02,2014-04-02,1.109,0.1807
2014-04-03,2014-04-03,1.113,0.3607
2014-04-04,2014-04-04,1.115,0.1797
2014-04-08,2014-04-08,1.111,-0.3587
2014-04-09,2014-04-09,1.118,0.6301
2014-04-10,2014-04-10,1.112,-0.5367
2014-04-11,2014-04-11,1.107,-0.4496
2014-04-14,2014-04-14,1.116,0.813
2014-04-15,2014-04-15,1.121,0.448
2014-04-16,2014-04-16,1.13,0.8029
2014-04-17,2014-04-17,1.14,0.885
2014-04-18,2014-04-18,1.139,-0.0877
2014-04-21,2014-04-21,1.141,0.1756
2014-04-22,2014-04-22,1.144,0.2629
2014-04-23,2014-04-23,1.146,0.1748
2014-04-24,2014-04-24,1.147,0.0873
2014-04-25,2014-04-25,1.143,-0.3487
2014-04-28,2014-04-28,1.145,0.175
2014-04-29,2014-04-29,1.157,1.048
2014-04-30,2014-04-30,1.158,0.0864
2014-05-05,2014-05-05,1.162,0.3454
2014-05-06,2014-05-06,1.164,0.1721
2014-05-07,2014-05-07,1.175,0.945
2014-05-08,2014-05-08,1.171,-0.3404
2014-05-09,2014-05-09,1.169,-0.1708
2014-05-12,2014-05-12,1.172,0.2566
2014-05-13,2014-05-13,1.174,0.1706
2014-05-14,2014-05-14,1.174,0.0
2014-05-15,2014-05-15,1.165,-0.7666
2014-05-16,2014-05-16,1.165,0.0
2014-05-19,2014-05-19,1.168,0.2575
2014-05-20,2014-05-20,1.163,-0.4281
2014-05-21,2014-05-21,1.173,0.8598
2014-05-22,2014-05-22,1.173,0.0
2014-05-23,2014-05-23,1.172,-0.0853
2014-05-26,2014-05-26,1.173,0.0853
2014-05-27,2014-05-27,1.171,-0.1705
2014-05-28,2014-05-28,1.171,0.0
2014-05-29,2014-05-29,1.173,0.1708
2014-05-30,2014-05-30,1.171,-0.1705
2014-06-03,2014-06-03,1.174,0.2562
2014-06-04,2014-06-04,1.169,-0.4259
2014-06-05,2014-06-05,1.175,0.5133
2014-06-06,2014-06-06,1.184,0.766
2014-06-09,2014-06-09,1.183,-0.0845
2014-06-10,2014-06-10,1.184,0.0845
2014-06-11,2014-06-11,1.184,0.0
2014-06-12,2014-06-12,1.192,0.6757
2014-06-13,2014-06-13,1.203,0.9228
2014-06-16,2014-06-16,1.206,0.2494
2014-06-17,2014-06-17,1.204,-0.1658
2014-06-18,2014-06-18,1.211,0.5814
2014-06-19,2014-06-19,1.218,0.578
2014-06-20,2014-06-20,1.225,0.5747
2014-06-23,2014-06-23,1.229,0.3265
2014-06-24,2014-06-24,1.219,-0.8137
2014-06-25,2014-06-25,1.215,-0.3281
2014-06-26,2014-06-26,1.217,0.1646
2014-06-27,2014-06-27,1.217,0.0
2014-06-30,2014-06-30,1.217,0.0
2014-07-01,2014-07-01,1.22,0.2465
2014-07-02,2014-07-02,1.224,0.3279
2014-07-03,2014-07-03,1.226,0.1634
2014-07-04,2014-07-04,1.224,-0.1631
2014-07-07,2014-07-07,1.217,-0.5719
2014-07-08,2014-07-08,1.212,-0.4108
2014-07-09,2014-07-09,1.214,0.165
2014-07-10,2014-07-10,1.203,-0.9061
2014-07-11,2014-07-11,1.198,-0.4156
2014-07-14,2014-07-14,1.204,0.5008
2014-07-15,2014-07-15,1.198,-0.4983
2014-07-16,2014-07-16,1.213,1.2521
2014-07-17,2014-07-17,1.198,-1.2366
2014-07-18,2014-07-18,1.2,0.1669
2014-07-21,2014-07-21,1.198,-0.1667
2014-07-22,2014-07-22,1.211,1.0851
2014-07-23,2014-07-23,1.217,0.4955
2014-07-24,2014-07-24,1.219,0.1643
2014-07-25,2014-07-25,1.211,-0.6563
2014-07-28,2014-07-28,1.208,-0.2477
2014-07-29,2014-07-29,1.203,-0.4139
2014-07-30,2014-07-30,1.195,-0.665
2014-07-31,2014-07-31,1.176,-1.59
2014-08-01,2014-08-01,1.168,-0.6803
2014-08-04,2014-08-04,1.177,0.7705
2014-08-05,2014-08-05,1.163,-1.1895
2014-08-06,2014-08-06,1.162,-0.086
2014-08-07,2014-08-07,1.155,-0.6024
2014-08-08,2014-08-08,1.162,0.6061
2014-08-11,2014-08-11,1.166,0.3442
2014-08-12,2014-08-12,1.159,-0.6003
2014-08-13,2014-08-13,1.163,0.3451
2014-08-14,2014-08-14,1.161,-0.172
2014-08-15,2014-08-15,1.167,0.5168
2014-08-18,2014-08-18,1.172,0.4284
2014-08-19,2014-08-19,1.183,0.9386
2014-08-20,2014-08-20,1.183,0.0
2014-08-21,2014-08-21,1.186,0.2536
2014-08-22,2014-08-22,1.179,-0.5902
2014-08-25,2014-08-25,1.19,0.933
2014-08-26,2014-08-26,1.196,0.5042
2014-08-27,2014-08-27,1.196,0.0
2014-08-28,2014-08-28,1.192,-0.3344
2014-08-29,2014-08-29,1.198,0.5034
2014-09-01,2014-09-01,1.2,0.1669
2014-09-02,2014-09-02,1.191,-0.75
2014-09-03,2014-09-03,1.199,0.6717
2014-09-04,2014-09-04,1.189,-0.834
2014-09-05,2014-09-05,1.191,0.1682
2014-09-09,2014-09-09,1.166,-2.0991
2014-09-10,2014-09-10,1.159,-0.6003
2014-09-11,2014-09-11,1.156,-0.2588
2014-09-12,2014-09-12,1.142,-1.2111
2014-09-15,2014-09-15,1.14,-0.1751
2014-09-16,2014-09-16,1.15,0.8772
2014-09-17,2014-09-17,1.149,-0.087
2014-09-18,2014-09-18,1.144,-0.4352
2014-09-19,2014-09-19,1.143,-0.0874
2014-09-22,2014-09-22,1.131,-1.0499
2014-09-23,2014-09-23,1.125,-0.5305
2014-09-24,2014-09-24,1.128,0.2667
2014-09-25,2014-09-25,1.112,-1.4184
2014-09-26,2014-09-26,1.121,0.8094
2014-09-29,2014-09-29,1.113,-0.7136
2014-09-30,2014-09-30,1.105,0.0
