净值日期,净值日期,单位净值,日增长率
2012-08-09,2012-08-09,0.96,0.9464
2012-08-10,2012-08-10,0.962,0.2083
2012-08-13,2012-08-13,0.949,-1.3514
2012-08-14,2012-08-14,0.95,0.1054
2012-08-15,2012-08-15,0.945,-0.5263
2012-08-16,2012-08-16,0.943,-0.2116
2012-08-17,2012-08-17,0.942,-0.106
2012-08-20,2012-08-20,0.941,-0.1062
2012-08-21,2012-08-21,0.946,0.5313
2012-08-22,2012-08-22,0.943,-0.3171
2012-08-23,2012-08-23,0.944,0.106
2012-08-24,2012-08-24,0.934,-1.0593
2012-08-27,2012-08-27,0.925,-0.9636
2012-08-28,2012-08-28,0.931,0.6486
2012-08-29,2012-08-29,0.93,-0.1074
2012-08-30,2012-08-30,0.924,-0.6452
2012-08-31,2012-08-31,0.925,0.1082
2012-09-03,2012-09-03,0.934,0.973
2012-09-04,2012-09-04,0.93,-0.4283
2012-09-05,2012-09-05,0.929,-0.1075
2012-09-06,2012-09-06,0.933,0.4306
2012-09-07,2012-09-07,0.953,2.1436
2012-09-10,2012-09-10,0.954,0.1049
2012-09-11,2012-09-11,0.95,-0.4193
2012-09-12,2012-09-12,0.951,0.1053
2012-09-13,2012-09-13,0.944,-0.7361
2012-09-14,2012-09-14,0.942,-0.2119
2012-09-17,2012-09-17,0.921,-2.2293
2012-09-18,2012-09-18,0.914,-0.76
2012-09-19,2012-09-19,0.919,0.547
2012-09-20,2012-09-20,0.904,-1.6322
2012-09-21,2012-09-21,0.905,0.1106
2012-09-24,2012-09-24,0.91,0.5525
2012-09-25,2012-09-25,0.909,-0.1099
2012-09-26,2012-09-26,0.897,-1.3201
2012-09-27,2012-09-27,0.912,1.6722
2012-09-28,2012-09-28,0.922,1.0965
2012-09-30,2012-09-30,0.922,0.0
2012-10-08,2012-10-08,0.916,-0.6508
2012-10-09,2012-10-09,0.934,1.9651
2012-10-10,2012-10-10,0.938,0.4283
2012-10-11,2012-10-11,0.93,-0.8529
2012-10-12,2012-10-12,0.93,0.0
2012-10-15,2012-10-15,0.926,-0.4301
2012-10-16,2012-10-16,0.925,-0.108
2012-10-17,2012-10-17,0.925,0.0
2012-10-18,2012-10-18,0.937,1.2973
2012-10-19,2012-10-19,0.939,0.2134
2012-10-22,2012-10-22,0.942,0.3195
2012-10-23,2012-10-23,0.93,-1.2739
2012-10-24,2012-10-24,0.927,-0.3226
2012-10-25,2012-10-25,0.917,-1.0787
2012-10-26,2012-10-26,0.902,-1.6358
2012-10-29,2012-10-29,0.894,-0.8869
2012-10-30,2012-10-30,0.894,0.0
2012-10-31,2012-10-31,0.897,0.3356
2012-11-01,2012-11-01,0.913,1.7837
2012-11-02,2012-11-02,0.915,0.2191
2012-11-05,2012-11-05,0.91,-0.5464
2012-11-06,2012-11-06,0.908,-0.2198
2012-11-07,2012-11-07,0.906,-0.2203
2012-11-08,2012-11-08,0.886,-2.2075
2012-11-09,2012-11-09,0.884,-0.2257
2012-11-12,2012-11-12,0.886,0.2262
2012-11-13,2012-11-13,0.872,-1.5801
2012-11-14,2012-11-14,0.871,-0.1147
2012-11-15,2012-11-15,0.858,-1.4925
2012-11-16,2012-11-16,0.853,-0.5828
2012-11-19,2012-11-19,0.85,-0.3517
2012-11-20,2012-11-20,0.845,-0.5882
2012-11-21,2012-11-21,0.855,1.1834
2012-11-22,2012-11-22,0.849,-0.7018
2012-11-23,2012-11-23,0.855,0.7067
2012-11-26,2012-11-26,0.846,-1.0526
2012-11-27,2012-11-27,0.826,-2.3641
2012-11-28,2012-11-28,0.817,-1.0896
2012-11-29,2012-11-29,0.81,-0.8568
2012-11-30,2012-11-30,0.817,0.8642
2012-12-03,2012-12-03,0.807,-1.224
2012-12-04,2012-12-04,0.811,0.4957
2012-12-05,2012-12-05,0.84,3.5758
2012-12-06,2012-12-06,0.84,0.0
2012-12-07,2012-12-07,0.854,1.6667
2012-12-10,2012-12-10,0.864,1.171
2012-12-11,2012-12-11,0.86,-0.463
2012-12-12,2012-12-12,0.863,0.3488
2012-12-13,2012-12-13,0.855,-0.927
2012-12-14,2012-12-14,0.892,4.3275
2012-12-17,2012-12-17,0.894,0.2242
2012-12-18,2012-12-18,0.893,-0.1119
2012-12-19,2012-12-19,0.893,0.0
2012-12-20,2012-12-20,0.897,0.4479
2012-12-21,2012-12-21,0.899,0.223
2012-12-24,2012-12-24,0.904,0.5562
2012-12-25,2012-12-25,0.928,2.6549
2012-12-26,2012-12-26,0.931,0.3233
2012-12-27,2012-12-27,0.923,-0.8593
2012-12-28,2012-12-28,0.936,1.4085
2012-12-31,2012-12-31,0.952,1.7094
2013-01-04,2013-01-04,0.954,0.2101
2013-01-07,2013-01-07,0.962,0.8386
2013-01-08,2013-01-08,0.957,-0.5198
2013-01-09,2013-01-09,0.956,-0.1045
2013-01-10,2013-01-10,0.955,-0.1046
2013-01-11,2013-01-11,0.935,-2.0942
2013-01-14,2013-01-14,0.966,3.3155
2013-01-15,2013-01-15,0.971,0.5176
2013-01-16,2013-01-16,0.96,-1.1329
2013-01-17,2013-01-17,0.952,-0.8333
2013-01-18,2013-01-18,0.966,1.4706
2013-01-21,2013-01-21,0.971,0.5176
2013-01-22,2013-01-22,0.962,-0.9269
2013-01-23,2013-01-23,0.965,0.3119
2013-01-24,2013-01-24,0.957,-0.829
2013-01-25,2013-01-25,0.955,-0.209
2013-01-28,2013-01-28,0.977,2.3037
2013-01-29,2013-01-29,0.982,0.5118
2013-01-30,2013-01-30,0.988,0.611
2013-01-31,2013-01-31,0.979,-0.9109
2013-02-01,2013-02-01,0.993,1.43
2013-02-04,2013-02-04,0.988,-0.5035
2013-02-05,2013-02-05,1.007,1.9231
2013-02-06,2013-02-06,1.005,-0.1986
2013-02-07,2013-02-07,1.002,-0.2985
2013-02-08,2013-02-08,1.012,0.998
2013-02-18,2013-02-18,1.001,-1.087
2013-02-19,2013-02-19,0.981,-1.998
2013-02-20,2013-02-20,0.989,0.8155
2013-02-21,2013-02-21,0.967,-2.2245
2013-02-22,2013-02-22,0.96,-0.7239
2013-02-25,2013-02-25,0.964,0.4167
2013-02-26,2013-02-26,0.959,-0.5187
2013-02-27,2013-02-27,0.964,0.5214
2013-02-28,2013-02-28,0.988,2.4896
2013-03-01,2013-03-01,0.991,0.3036
2013-03-04,2013-03-04,0.946,-4.5409
2013-03-05,2013-03-05,0.971,2.6427
2013-03-06,2013-03-06,0.989,1.8538
2013-03-07,2013-03-07,0.979,-1.0111
2013-03-08,2013-03-08,0.974,-0.5107
2013-03-11,2013-03-11,0.97,-0.4107
2013-03-12,2013-03-12,0.955,-1.5464
2013-03-13,2013-03-13,0.945,-1.0471
2013-03-14,2013-03-14,0.942,-0.3175
2013-03-15,2013-03-15,0.943,0.1062
2013-03-18,2013-03-18,0.932,-1.1665
2013-03-19,2013-03-19,0.937,0.5365
2013-03-20,2013-03-20,0.967,3.2017
2013-03-21,2013-03-21,0.973,0.6205
2013-03-22,2013-03-22,0.974,0.1028
2013-03-25,2013-03-25,0.971,-0.308
2013-03-26,2013-03-26,0.962,-0.9269
2013-03-27,2013-03-27,0.962,0.0
2013-03-28,2013-03-28,0.933,-3.0146
2013-03-29,2013-03-29,0.936,0.3215
2013-04-01,2013-04-01,0.934,-0.2137
2013-04-02,2013-04-02,0.923,-1.1777
2013-04-03,2013-04-03,0.923,0.0
2013-04-08,2013-04-08,0.926,0.325
2013-04-09,2013-04-09,0.931,0.54
2013-04-10,2013-04-10,0.933,0.2148
2013-04-11,2013-04-11,0.931,-0.2144
2013-04-12,2013-04-12,0.926,-0.5371
2013-04-15,2013-04-15,0.918,-0.8639
2013-04-16,2013-04-16,0.919,0.1089
2013-04-17,2013-04-17,0.924,0.5441
2013-04-18,2013-04-18,0.926,0.2165
2013-04-19,2013-04-19,0.945,2.0518
2013-04-22,2013-04-22,0.947,0.2116
2013-04-23,2013-04-23,0.927,-2.1119
2013-04-24,2013-04-24,0.944,1.8339
2013-04-25,2013-04-25,0.937,-0.7415
2013-04-26,2013-04-26,0.926,-1.174
2013-05-02,2013-05-02,0.926,0.0
2013-05-03,2013-05-03,0.945,2.0518
2013-05-06,2013-05-06,0.957,1.2698
2013-05-07,2013-05-07,0.963,0.627
2013-05-08,2013-05-08,0.969,0.6231
2013-05-09,2013-05-09,0.97,0.1032
2013-05-10,2013-05-10,0.977,0.7216
2013-05-13,2013-05-13,0.977,0.0
2013-05-14,2013-05-14,0.965,-1.2282
2013-05-15,2013-05-15,0.974,0.9326
2013-05-16,2013-05-16,0.984,1.0267
2013-05-17,2013-05-17,1.0,1.626
2013-05-20,2013-05-20,1.003,0.3
2013-05-21,2013-05-21,1.005,0.1994
2013-05-22,2013-05-22,1.0,-0.4975
2013-05-23,2013-05-23,0.995,-0.5
2013-05-24,2013-05-24,1.007,1.206
2013-05-27,2013-05-27,1.011,0.3972
2013-05-28,2013-05-28,1.02,0.8902
2013-05-29,2013-05-29,1.023,0.2941
2013-05-30,2013-05-30,1.015,-0.782
2013-05-31,2013-05-31,1.009,-0.5911
2013-06-03,2013-06-03,1.005,-0.3964
2013-06-04,2013-06-04,0.99,-1.4925
2013-06-05,2013-06-05,0.99,0.0
2013-06-06,2013-06-06,0.977,-1.3131
2013-06-07,2013-06-07,0.965,-1.2282
2013-06-13,2013-06-13,0.945,-2.0725
2013-06-14,2013-06-14,0.955,1.0582
2013-06-17,2013-06-17,0.958,0.3141
2013-06-18,2013-06-18,0.962,0.4175
2013-06-19,2013-06-19,0.955,-0.7277
2013-06-20,2013-06-20,0.932,-2.4084
2013-06-21,2013-06-21,0.928,-0.4292
2013-06-24,2013-06-24,0.886,-4.5259
2013-06-25,2013-06-25,0.892,0.6772
2013-06-26,2013-06-26,0.906,1.5695
2013-06-27,2013-06-27,0.899,-0.7726
2013-06-28,2013-06-28,0.9,0.1112
2013-06-30,2013-06-30,0.9,0.0
2013-07-01,2013-07-01,0.912,1.3333
2013-07-02,2013-07-02,0.928,1.7544
2013-07-03,2013-07-03,0.933,0.5388
2013-07-04,2013-07-04,0.929,-0.4287
2013-07-05,2013-07-05,0.922,-0.7535
2013-07-08,2013-07-08,0.902,-2.1692
2013-07-09,2013-07-09,0.901,-0.1109
2013-07-10,2013-07-10,0.919,1.9978
2013-07-11,2013-07-11,0.942,2.5027
2013-07-12,2013-07-12,0.933,-0.9554
2013-07-15,2013-07-15,0.954,2.2508
2013-07-16,2013-07-16,0.965,1.153
2013-07-17,2013-07-17,0.949,-1.658
2013-07-18,2013-07-18,0.943,-0.6322
2013-07-19,2013-07-19,0.926,-1.8028
2013-07-22,2013-07-22,0.938,1.2959
2013-07-23,2013-07-23,0.957,2.0256
2013-07-24,2013-07-24,0.961,0.418
2013-07-25,2013-07-25,0.95,-1.1446
2013-07-26,2013-07-26,0.949,-0.1053
2013-07-29,2013-07-29,0.936,-1.3699
2013-07-30,2013-07-30,0.931,-0.5342
2013-07-31,2013-07-31,0.927,-0.4296
2013-08-01,2013-08-01,0.948,2.2654
2013-08-02,2013-08-02,0.951,0.3165
2013-08-05,2013-08-05,0.963,1.2618
2013-08-06,2013-08-06,0.977,1.4538
2013-08-07,2013-08-07,0.968,-0.9212
2013-08-08,2013-08-08,0.969,0.1033
2013-08-09,2013-08-09,0.974,0.516
2013-08-12,2013-08-12,0.984,1.0267
2013-08-13,2013-08-13,0.985,0.1016
2013-08-14,2013-08-14,0.981,-0.4061
2013-08-15,2013-08-15,0.962,-1.9368
2013-08-16,2013-08-16,0.944,-1.8711
2013-08-19,2013-08-19,0.957,1.3771
2013-08-20,2013-08-20,0.952,-0.5225
2013-08-21,2013-08-21,0.953,0.105
2013-08-22,2013-08-22,0.956,0.3148
2013-08-23,2013-08-23,0.954,-0.2092
2013-08-26,2013-08-26,0.966,1.2579
2013-08-27,2013-08-27,0.971,0.5176
2013-08-28,2013-08-28,0.957,-1.4418
2013-08-29,2013-08-29,0.955,-0.209
2013-08-30,2013-08-30,0.942,-1.3613
2013-09-02,2013-09-02,0.933,-0.9554
2013-09-03,2013-09-03,0.948,1.6077
2013-09-04,2013-09-04,0.944,-0.4219
2013-09-05,2013-09-05,0.944,0.0
2013-09-06,2013-09-06,0.942,-0.2119
2013-09-09,2013-09-09,0.951,0.9554
2013-09-10,2013-09-10,0.952,0.1052
2013-09-11,2013-09-11,0.952,0.0
2013-09-12,2013-09-12,0.95,-0.2101
2013-09-13,2013-09-13,0.954,0.4211
2013-09-16,2013-09-16,0.955,0.1048
2013-09-17,2013-09-17,0.936,-1.9895
2013-09-18,2013-09-18,0.941,0.5342
2013-09-23,2013-09-23,0.958,1.8066
2013-09-24,2013-09-24,0.954,-0.4175
2013-09-25,2013-09-25,0.948,-0.6289
2013-09-26,2013-09-26,0.943,-0.5274
2013-09-27,2013-09-27,0.944,0.106
2013-09-30,2013-09-30,0.954,1.0593
2013-10-08,2013-10-08,0.962,0.8386
2013-10-09,2013-10-09,0.972,1.0395
2013-10-10,2013-10-10,0.968,-0.4115
2013-10-11,2013-10-11,0.977,0.9298
2013-10-14,2013-10-14,0.982,0.5118
2013-10-15,2013-10-15,0.98,-0.2037
2013-10-16,2013-10-16,0.962,-1.8367
2013-10-17,2013-10-17,0.961,-0.104
2013-10-18,2013-10-18,0.959,-0.2081
2013-10-21,2013-10-21,0.976,1.7727
2013-10-22,2013-10-22,0.972,-0.4098
2013-10-23,2013-10-23,0.959,-1.3374
2013-10-24,2013-10-24,0.957,-0.2086
2013-10-25,2013-10-25,0.941,-1.6719
2013-10-28,2013-10-28,0.937,-0.4251
2013-10-29,2013-10-29,0.927,-1.0672
2013-10-30,2013-10-30,0.939,1.2945
2013-10-31,2013-10-31,0.934,-0.5325
2013-11-01,2013-11-01,0.934,0.0
2013-11-04,2013-11-04,0.933,-0.1071
2013-11-05,2013-11-05,0.937,0.4287
2013-11-06,2013-11-06,0.928,-0.9605
2013-11-07,2013-11-07,0.919,-0.9698
2013-11-08,2013-11-08,0.909,-1.0881
2013-11-11,2013-11-11,0.922,1.4301
2013-11-12,2013-11-12,0.936,1.5184
2013-11-13,2013-11-13,0.922,-1.4957
2013-11-14,2013-11-14,0.934,1.3015
2013-11-15,2013-11-15,0.944,1.0707
2013-11-18,2013-11-18,0.96,1.6949
2013-11-19,2013-11-19,0.96,0.0
2013-11-20,2013-11-20,0.96,0.0
2013-11-21,2013-11-21,0.951,-0.9375
2013-11-22,2013-11-22,0.947,-0.4206
2013-11-25,2013-11-25,0.952,0.528
2013-11-26,2013-11-26,0.949,-0.3151
2013-11-27,2013-11-27,0.958,0.9484
2013-11-28,2013-11-28,0.97,1.2526
2013-11-29,2013-11-29,0.976,0.6186
2013-12-02,2013-12-02,0.938,-3.8934
2013-12-03,2013-12-03,0.96,2.3454
2013-12-04,2013-12-04,0.966,0.625
2013-12-05,2013-12-05,0.965,-0.1035
2013-12-06,2013-12-06,0.964,-0.1036
2013-12-09,2013-12-09,0.968,0.4149
2013-12-10,2013-12-10,0.969,0.1033
2013-12-11,2013-12-11,0.962,-0.7224
2013-12-12,2013-12-12,0.97,0.8316
2013-12-13,2013-12-13,0.974,0.4124
2013-12-16,2013-12-16,0.955,-1.9507
2013-12-17,2013-12-17,0.957,0.2094
2013-12-18,2013-12-18,0.959,0.209
2013-12-19,2013-12-19,0.949,-1.0428
2013-12-20,2013-12-20,0.937,-1.2645
2013-12-23,2013-12-23,0.943,0.6403
2013-12-24,2013-12-24,0.941,-0.2121
2013-12-25,2013-12-25,0.947,0.6376
2013-12-26,2013-12-26,0.935,-1.2672
2013-12-27,2013-12-27,0.946,1.1765
2013-12-30,2013-12-30,0.948,0.2114
2013-12-31,2013-12-31,0.956,0.8439
2014-01-02,2014-01-02,0.963,0.7322
2014-01-03,2014-01-03,0.956,-0.7269
2014-01-06,2014-01-06,0.936,-2.0921
2014-01-07,2014-01-07,0.941,0.5342
2014-01-08,2014-01-08,0.943,0.2125
2014-01-09,2014-01-09,0.936,-0.7423
2014-01-10,2014-01-10,0.926,-1.0684
2014-01-13,2014-01-13,0.919,-0.7559
2014-01-14,2014-01-14,0.928,0.9793
2014-01-15,2014-01-15,0.936,0.8621
2014-01-16,2014-01-16,0.939,0.3205
2014-01-17,2014-01-17,0.924,-1.5974
2014-01-20,2014-01-20,0.918,-0.6494
2014-01-21,2014-01-21,0.922,0.4357
2014-01-22,2014-01-22,0.945,2.4946
2014-01-23,2014-01-23,0.948,0.3175
2014-01-24,2014-01-24,0.959,1.1603
2014-01-27,2014-01-27,0.955,-0.4171
2014-01-28,2014-01-28,0.952,-0.3141
2014-01-29,2014-01-29,0.952,0.0
2014-01-30,2014-01-30,0.94,-1.2605
2014-02-07,2014-02-07,0.944,0.4255
2014-02-10,2014-02-10,0.968,2.5424
2014-02-11,2014-02-11,0.967,-0.1033
2014-02-12,2014-02-12,0.969,0.2068
2014-02-13,2014-02-13,0.956,-1.3416
2014-02-14,2014-02-14,0.974,1.8828
2014-02-17,2014-02-17,0.987,1.3347
2014-02-18,2014-02-18,0.972,-1.5198
2014-02-19,2014-02-19,0.974,0.2058
2014-02-20,2014-02-20,0.965,-0.924
2014-02-21,2014-02-21,0.958,-0.7254
2014-02-24,2014-02-24,0.949,-0.9395
2014-02-25,2014-02-25,0.922,-2.8451
2014-02-26,2014-02-26,0.919,-0.3254
2014-02-27,2014-02-27,0.908,-1.197
2014-02-28,2014-02-28,0.922,1.5419
2014-03-03,2014-03-03,0.934,1.3015
2014-03-04,2014-03-04,0.93,-0.4283
2014-03-05,2014-03-05,0.93,0.0
2014-03-06,2014-03-06,0.931,0.1075
2014-03-07,2014-03-07,0.937,0.6445
2014-03-10,2014-03-10,0.915,-2.3479
2014-03-11,2014-03-11,0.934,2.0765
2014-03-12,2014-03-12,0.931,-0.3212
2014-03-13,2014-03-13,0.95,2.0408
2014-03-14,2014-03-14,0.942,-0.8421
2014-03-17,2014-03-17,0.95,0.8493
2014-03-18,2014-03-18,0.953,0.3158
2014-03-19,2014-03-19,0.947,-0.6296
2014-03-20,2014-03-20,0.929,-1.9007
2014-03-21,2014-03-21,0.943,1.507
2014-03-24,2014-03-24,0.949,0.6363
2014-03-25,2014-03-25,0.946,-0.3161
2014-03-26,2014-03-26,0.942,-0.4228
2014-03-27,2014-03-27,0.932,-1.0616
2014-03-28,2014-03-28,0.915,-1.824
2014-03-31,2014-03-31,0.913,-0.2186
2014-04-01,2014-04-01,0.93,1.862
2014-04-02,2014-04-02,0.933,0.3226
2014-04-03,2014-04-03,0.932,-0.1072
2014-04-04,2014-04-04,0.942,1.073
2014-04-08,2014-04-08,0.956,1.4862
2014-04-09,2014-04-09,0.954,-0.2092
2014-04-10,2014-04-10,0.957,0.3145
2014-04-11,2014-04-11,0.968,1.1494
2014-04-14,2014-04-14,0.965,-0.3099
2014-04-15,2014-04-15,0.958,-0.7254
2014-04-16,2014-04-16,0.958,0.0
2014-04-17,2014-04-17,0.957,-0.1044
2014-04-18,2014-04-18,0.956,-0.1045
2014-04-21,2014-04-21,0.942,-1.4644
2014-04-22,2014-04-22,0.94,-0.2123
2014-04-23,2014-04-23,0.945,0.5319
2014-04-24,2014-04-24,0.93,-1.5873
2014-04-25,2014-04-25,0.906,-2.5806
2014-04-28,2014-04-28,0.888,-1.9868
2014-04-29,2014-04-29,0.894,0.6757
2014-04-30,2014-04-30,0.901,0.783
2014-05-05,2014-05-05,0.897,-0.444
2014-05-06,2014-05-06,0.902,0.5574
2014-05-07,2014-05-07,0.895,-0.7761
2014-05-08,2014-05-08,0.896,0.1117
2014-05-09,2014-05-09,0.897,0.1116
2014-05-12,2014-05-12,0.91,1.4493
2014-05-13,2014-05-13,0.907,-0.3297
2014-05-14,2014-05-14,0.904,-0.3308
2014-05-15,2014-05-15,0.898,-0.6637
2014-05-16,2014-05-16,0.896,-0.2227
2014-05-19,2014-05-19,0.887,-1.0045
2014-05-20,2014-05-20,0.887,0.0
2014-05-21,2014-05-21,0.897,1.1274
2014-05-22,2014-05-22,0.896,-0.1115
2014-05-23,2014-05-23,0.902,0.6696
2014-05-26,2014-05-26,0.908,0.6652
2014-05-27,2014-05-27,0.904,-0.4405
2014-05-28,2014-05-28,0.907,0.3319
2014-05-29,2014-05-29,0.903,-0.441
2014-05-30,2014-05-30,0.909,0.6645
2014-06-03,2014-06-03,0.912,0.33
2014-06-04,2014-06-04,0.904,-0.8772
2014-06-05,2014-06-05,0.916,1.3274
2014-06-06,2014-06-06,0.91,-0.655
2014-06-09,2014-06-09,0.914,0.4396
2014-06-10,2014-06-10,0.921,0.7659
2014-06-11,2014-06-11,0.927,0.6515
2014-06-12,2014-06-12,0.919,-0.863
2014-06-13,2014-06-13,0.924,0.5441
2014-06-16,2014-06-16,0.928,0.4329
2014-06-17,2014-06-17,0.918,-1.0776
2014-06-18,2014-06-18,0.912,-0.6536
2014-06-19,2014-06-19,0.896,-1.7544
2014-06-20,2014-06-20,0.902,0.6696
2014-06-23,2014-06-23,0.906,0.4435
2014-06-24,2014-06-24,0.915,0.9934
2014-06-25,2014-06-25,0.91,-0.5464
2014-06-26,2014-06-26,0.914,0.4396
2014-06-27,2014-06-27,0.915,0.1094
2014-06-30,2014-06-30,0.923,0.8743
2014-07-01,2014-07-01,0.924,0.1083
2014-07-02,2014-07-02,0.927,0.3247
2014-07-03,2014-07-03,0.932,0.5394
2014-07-04,2014-07-04,0.926,-0.6438
2014-07-07,2014-07-07,0.921,-0.54
2014-07-08,2014-07-08,0.92,-0.1086
2014-07-09,2014-07-09,0.909,-1.1957
2014-07-10,2014-07-10,0.91,0.11
2014-07-11,2014-07-11,0.915,0.5495
2014-07-14,2014-07-14,0.931,1.7486
2014-07-15,2014-07-15,0.94,0.9667
2014-07-16,2014-07-16,0.932,-0.8511
2014-07-17,2014-07-17,0.926,-0.6438
2014-07-18,2014-07-18,0.936,1.0799
2014-07-21,2014-07-21,0.946,1.0684
2014-07-22,2014-07-22,0.954,0.8457
2014-07-23,2014-07-23,0.952,-0.2096
2014-07-24,2014-07-24,0.96,0.8403
2014-07-25,2014-07-25,0.968,0.8333
2014-07-28,2014-07-28,0.982,1.4463
2014-07-29,2014-07-29,0.981,-0.1018
2014-07-30,2014-07-30,0.983,0.2039
2014-07-31,2014-07-31,0.993,1.0173
2014-08-01,2014-08-01,0.989,-0.4028
2014-08-04,2014-08-04,1.001,1.2133
2014-08-05,2014-08-05,1.002,0.0999
2014-08-06,2014-08-06,1.003,0.0998
2014-08-07,2014-08-07,0.997,-0.5982
2014-08-08,2014-08-08,0.999,0.2006
2014-08-11,2014-08-11,1.014,1.5015
2014-08-12,2014-08-12,1.019,0.4931
2014-08-13,2014-08-13,1.021,0.1963
2014-08-14,2014-08-14,1.012,-0.8815
2014-08-15,2014-08-15,1.022,0.9881
2014-08-18,2014-08-18,1.034,1.1742
2014-08-19,2014-08-19,1.037,0.2901
2014-08-20,2014-08-20,1.04,0.2893
2014-08-21,2014-08-21,1.038,-0.1923
2014-08-22,2014-08-22,1.039,0.0963
2014-08-25,2014-08-25,1.033,-0.5775
2014-08-26,2014-08-26,1.017,-1.5489
2014-08-27,2014-08-27,1.017,0.0
2014-08-28,2014-08-28,1.011,-0.59
2014-08-29,2014-08-29,1.024,1.2859
2014-09-01,2014-09-01,1.037,1.2695
2014-09-02,2014-09-02,1.051,1.35
2014-09-03,2014-09-03,1.056,0.4757
2014-09-04,2014-09-04,1.062,0.5682
2014-09-05,2014-09-05,1.063,0.0942
2014-09-09,2014-09-09,1.062,-0.0941
2014-09-10,2014-09-10,1.063,0.0942
2014-09-11,2014-09-11,1.063,0.0
2014-09-12,2014-09-12,1.073,0.9407
2014-09-15,2014-09-15,1.083,0.932
2014-09-16,2014-09-16,1.058,-2.3084
2014-09-17,2014-09-17,1.07,1.1342
2014-09-18,2014-09-18,1.082,1.1215
2014-09-19,2014-09-19,1.088,0.5545
2014-09-22,2014-09-22,1.079,-0.8272
2014-09-23,2014-09-23,1.085,0.5561
2014-09-24,2014-09-24,1.101,1.4747
2014-09-25,2014-09-25,1.101,0.0
2014-09-26,2014-09-26,1.099,-0.1817
2014-09-29,2014-09-29,1.116,1.5469
2014-09-30,2014-09-30,1.127,0.9857
2014-10-08,2014-10-08,1.143,1.4197
2014-10-09,2014-10-09,1.14,-0.2625
2014-10-10,2014-10-10,1.128,-1.0526
2014-10-13,2014-10-13,1.116,-1.0638
2014-10-14,2014-10-14,1.108,-0.7168
2014-10-15,2014-10-15,1.109,0.0903
2014-10-16,2014-10-16,1.093,-1.4427
2014-10-17,2014-10-17,1.082,-1.0064
2014-10-20,2014-10-20,1.096,1.2939
2014-10-21,2014-10-21,1.088,-0.7299
2014-10-22,2014-10-22,1.078,-0.9191
2014-10-23,2014-10-23,1.063,-1.3915
2014-10-24,2014-10-24,1.065,0.1881
