净值日期,净值日期,单位净值,日增长率
2011-06-27,2011-06-27,1.0,0.0
2011-06-30,2011-06-30,1.006,0.6
2011-07-01,2011-07-01,1.007,0.0994
2011-07-08,2011-07-08,1.014,0.6951
2011-07-15,2011-07-15,1.023,0.8876
2011-07-22,2011-07-22,1.017,-0.5865
2011-07-29,2011-07-29,0.997,-1.9666
2011-08-05,2011-08-05,0.964,-3.3099
2011-08-10,2011-08-10,3.0,-4.2957
2011-08-12,2011-08-12,3.08,2.6667
2011-08-19,2011-08-19,2.998,-2.6623
2011-08-25,2011-08-25,3.085,2.9019
2011-08-26,2011-08-26,3.092,0.2269
2011-08-31,2011-08-31,3.031,-1.9728
2011-09-01,2011-09-01,3.018,-0.4289
2011-09-02,2011-09-02,2.997,-0.6958
2011-09-05,2011-09-05,2.917,-2.6693
2011-09-06,2011-09-06,2.885,-1.097
2011-09-07,2011-09-07,2.947,2.149
2011-09-08,2011-09-08,2.927,-0.6787
2011-09-09,2011-09-09,2.908,-0.6491
2011-09-13,2011-09-13,2.873,-1.2036
2011-09-14,2011-09-14,2.9,0.9398
2011-09-15,2011-09-15,2.905,0.1724
2011-09-16,2011-09-16,2.905,0.0
2011-09-19,2011-09-19,2.839,-2.2719
2011-09-20,2011-09-20,2.852,0.4579
2011-09-21,2011-09-21,2.94,3.0856
2011-09-22,2011-09-22,2.864,-2.585
2011-09-23,2011-09-23,2.858,-0.2095
2011-09-26,2011-09-26,2.821,-1.2946
2011-09-27,2011-09-27,2.843,0.7799
2011-09-28,2011-09-28,2.798,-1.5828
2011-09-29,2011-09-29,2.71,-3.1451
2011-09-30,2011-09-30,2.712,0.0738
2011-10-10,2011-10-10,2.698,-0.5162
2011-10-11,2011-10-11,2.663,-1.2973
2011-10-12,2011-10-12,2.75,3.267
2011-10-13,2011-10-13,2.8,1.8182
2011-10-14,2011-10-14,2.791,-0.3214
2011-10-17,2011-10-17,2.806,0.5374
2011-10-18,2011-10-18,2.727,-2.8154
2011-10-19,2011-10-19,2.704,-0.8434
2011-10-20,2011-10-20,2.624,-2.9586
2011-10-21,2011-10-21,2.556,-2.5915
2011-10-24,2011-10-24,2.607,1.9953
2011-10-25,2011-10-25,2.692,3.2605
2011-10-26,2011-10-26,2.729,1.3744
2011-10-27,2011-10-27,2.716,-0.4764
2011-10-28,2011-10-28,2.771,2.025
2011-10-31,2011-10-31,2.794,0.83
2011-11-01,2011-11-01,2.794,0.0
2011-11-02,2011-11-02,2.881,3.1138
2011-11-03,2011-11-03,2.899,0.6248
2011-11-04,2011-11-04,2.908,0.3105
2011-11-07,2011-11-07,2.886,-0.7565
2011-11-08,2011-11-08,2.844,-1.4553
2011-11-09,2011-11-09,2.902,2.0394
2011-11-10,2011-11-10,2.853,-1.6885
2011-11-11,2011-11-11,2.852,-0.0351
2011-11-14,2011-11-14,2.925,2.5596
2011-11-15,2011-11-15,2.943,0.6154
2011-11-16,2011-11-16,2.888,-1.8688
2011-11-17,2011-11-17,2.884,-0.1385
2011-11-18,2011-11-18,2.778,-3.6755
2011-11-21,2011-11-21,2.769,-0.324
2011-11-22,2011-11-22,2.76,-0.325
2011-11-23,2011-11-23,2.747,-0.471
2011-11-24,2011-11-24,2.751,0.1456
2011-11-25,2011-11-25,2.719,-1.1632
2011-11-28,2011-11-28,2.71,-0.331
2011-11-29,2011-11-29,2.751,1.5129
2011-11-30,2011-11-30,2.63,-4.3984
2011-12-01,2011-12-01,2.671,1.5589
2011-12-02,2011-12-02,2.62,-1.9094
2011-12-05,2011-12-05,2.529,-3.4733
2011-12-06,2011-12-06,2.545,0.6327
2011-12-07,2011-12-07,2.555,0.3929
2011-12-08,2011-12-08,2.57,0.5871
2011-12-09,2011-12-09,2.535,-1.3619
2011-12-12,2011-12-12,2.5,-1.3807
2011-12-13,2011-12-13,2.435,-2.6
2011-12-14,2011-12-14,2.385,-2.0534
2011-12-15,2011-12-15,2.344,-1.7191
2011-12-16,2011-12-16,2.416,3.0717
2011-12-19,2011-12-19,2.436,0.8278
2011-12-20,2011-12-20,2.416,-0.821
2011-12-21,2011-12-21,2.364,-2.1523
2011-12-22,2011-12-22,2.347,-0.7191
2011-12-23,2011-12-23,2.355,0.3409
2011-12-26,2011-12-26,2.343,-0.5096
2011-12-27,2011-12-27,2.285,-2.4755
2011-12-28,2011-12-28,2.284,-0.0438
2011-12-29,2011-12-29,2.292,0.3503
2011-12-30,2011-12-30,2.333,1.7888
2011-12-31,2011-12-31,2.333,0.0
2012-01-04,2012-01-04,2.281,-2.2289
2012-01-05,2012-01-05,2.201,-3.5072
2012-01-06,2012-01-06,2.213,0.5452
2012-01-09,2012-01-09,2.294,3.6602
2012-01-10,2012-01-10,2.384,3.9233
2012-01-11,2012-01-11,2.388,0.1678
2012-01-12,2012-01-12,2.384,-0.1675
2012-01-13,2012-01-13,2.297,-3.6493
2012-01-16,2012-01-16,2.219,-3.3957
2012-01-17,2012-01-17,2.334,5.1825
2012-01-18,2012-01-18,2.268,-2.8278
2012-01-19,2012-01-19,2.275,0.3086
2012-01-20,2012-01-20,2.306,1.3626
2012-01-30,2012-01-30,2.291,-0.6505
2012-01-31,2012-01-31,2.288,-0.1309
2012-02-01,2012-02-01,2.275,-0.5682
2012-02-02,2012-02-02,2.319,1.9341
2012-02-03,2012-02-03,2.366,2.0267
2012-02-06,2012-02-06,2.386,0.8453
2012-02-07,2012-02-07,2.345,-1.7184
2012-02-08,2012-02-08,2.405,2.5586
2012-02-09,2012-02-09,2.416,0.4574
2012-02-10,2012-02-10,2.423,0.2897
2012-02-13,2012-02-13,2.459,1.4858
2012-02-14,2012-02-14,2.452,-0.2847
2012-02-15,2012-02-15,2.507,2.2431
2012-02-16,2012-02-16,2.505,-0.0798
2012-02-17,2012-02-17,2.496,-0.3593
2012-02-20,2012-02-20,2.516,0.8013
2012-02-21,2012-02-21,2.572,2.2258
2012-02-22,2012-02-22,2.632,2.3328
2012-02-23,2012-02-23,2.626,-0.228
2012-02-24,2012-02-24,2.645,0.7235
2012-02-27,2012-02-27,2.662,0.6427
2012-02-28,2012-02-28,2.64,-0.8264
2012-02-29,2012-02-29,2.604,-1.3636
2012-03-01,2012-03-01,2.637,1.2673
2012-03-02,2012-03-02,2.69,2.0099
2012-03-05,2012-03-05,2.699,0.3346
2012-03-06,2012-03-06,2.689,-0.3705
2012-03-07,2012-03-07,2.665,-0.8925
2012-03-08,2012-03-08,2.702,1.3884
2012-03-09,2012-03-09,2.738,1.3323
2012-03-12,2012-03-12,2.739,0.0365
2012-03-13,2012-03-13,2.759,0.7302
2012-03-14,2012-03-14,2.64,-4.3132
2012-03-15,2012-03-15,2.614,-0.9848
2012-03-16,2012-03-16,2.667,2.0275
2012-03-19,2012-03-19,2.686,0.7124
2012-03-20,2012-03-20,2.617,-2.5689
2012-03-21,2012-03-21,2.614,-0.1146
2012-03-22,2012-03-22,2.603,-0.4208
2012-03-23,2012-03-23,2.56,-1.6519
2012-03-26,2012-03-26,2.556,-0.1563
2012-03-27,2012-03-27,2.559,0.1174
2012-03-28,2012-03-28,2.451,-4.2204
2012-03-29,2012-03-29,2.424,-1.1016
2012-03-30,2012-03-30,2.431,0.2888
2012-03-31,2012-03-31,2.431,0.0
2012-04-05,2012-04-05,2.509,3.2086
2012-04-06,2012-04-06,2.514,0.1993
2012-04-09,2012-04-09,2.47,-1.7502
2012-04-10,2012-04-10,2.5,1.2146
2012-04-11,2012-04-11,2.5,0.0
2012-04-12,2012-04-12,2.539,1.56
2012-04-13,2012-04-13,2.566,1.0634
2012-04-16,2012-04-16,2.556,-0.3897
2012-04-17,2012-04-17,2.535,-0.8216
2012-04-18,2012-04-18,2.597,2.4458
2012-04-19,2012-04-19,2.591,-0.231
2012-04-20,2012-04-20,2.605,0.5403
2012-04-23,2012-04-23,2.546,-2.2649
2012-04-24,2012-04-24,2.522,-0.9427
2012-04-25,2012-04-25,2.538,0.6344
2012-04-26,2012-04-26,2.528,-0.394
2012-04-27,2012-04-27,2.516,-0.4747
2012-05-02,2012-05-02,2.556,1.5898
2012-05-03,2012-05-03,2.562,0.2347
2012-05-04,2012-05-04,2.607,1.7564
2012-05-07,2012-05-07,2.648,1.5727
2012-05-08,2012-05-08,2.645,-0.1133
2012-05-09,2012-05-09,2.599,-1.7391
2012-05-10,2012-05-10,2.63,1.1928
2012-05-11,2012-05-11,2.604,-0.9886
2012-05-14,2012-05-14,2.573,-1.1905
2012-05-15,2012-05-15,2.605,1.2437
2012-05-16,2012-05-16,2.566,-1.4971
2012-05-17,2012-05-17,2.602,1.403
2012-05-18,2012-05-18,2.573,-1.1145
2012-05-21,2012-05-21,2.584,0.4275
2012-05-22,2012-05-22,2.608,0.9288
2012-05-23,2012-05-23,2.597,-0.4218
2012-05-24,2012-05-24,2.59,-0.2695
2012-05-25,2012-05-25,2.555,-1.3514
2012-05-28,2012-05-28,2.559,0.1566
2012-05-29,2012-05-29,2.604,1.7585
2012-05-30,2012-05-30,2.606,0.0768
2012-05-31,2012-05-31,2.632,0.9977
2012-06-01,2012-06-01,2.629,-0.114
2012-06-04,2012-06-04,2.56,-2.6246
2012-06-05,2012-06-05,2.554,-0.2344
2012-06-06,2012-06-06,2.554,0.0
2012-06-07,2012-06-07,2.531,-0.9005
2012-06-08,2012-06-08,2.52,-0.4346
2012-06-11,2012-06-11,2.575,2.1825
2012-06-12,2012-06-12,2.555,-0.7767
2012-06-13,2012-06-13,2.588,1.2916
2012-06-14,2012-06-14,2.569,-0.7342
2012-06-15,2012-06-15,2.569,0.0
2012-06-18,2012-06-18,2.592,0.8953
2012-06-19,2012-06-19,2.575,-0.6559
2012-06-20,2012-06-20,2.577,0.0777
2012-06-21,2012-06-21,2.551,-1.0089
2012-06-25,2012-06-25,2.487,-2.5088
2012-06-26,2012-06-26,2.48,-0.2815
2012-06-27,2012-06-27,2.487,0.2823
2012-06-28,2012-06-28,2.457,-1.2063
2012-06-29,2012-06-29,2.489,1.3024
2012-06-30,2012-06-30,2.488,-0.0402
2012-07-02,2012-07-02,2.52,1.2862
2012-07-03,2012-07-03,2.537,0.6746
2012-07-04,2012-07-04,2.518,-0.7489
2012-07-05,2012-07-05,2.48,-1.5091
2012-07-06,2012-07-06,2.531,2.0565
2012-07-09,2012-07-09,2.474,-2.2521
2012-07-10,2012-07-10,2.45,-0.9701
2012-07-11,2012-07-11,2.462,0.4898
2012-07-12,2012-07-12,2.496,1.381
2012-07-13,2012-07-13,2.476,-0.8013
2012-07-16,2012-07-16,2.369,-4.3215
2012-07-17,2012-07-17,2.385,0.6754
2012-07-18,2012-07-18,2.382,-0.1258
2012-07-19,2012-07-19,2.399,0.7137
2012-07-20,2012-07-20,2.384,-0.6253
2012-07-23,2012-07-23,2.361,-0.9648
2012-07-24,2012-07-24,2.381,0.8471
2012-07-25,2012-07-25,2.372,-0.378
2012-07-26,2012-07-26,2.363,-0.3794
2012-07-27,2012-07-27,2.337,-1.1003
2012-07-30,2012-07-30,2.292,-1.9255
2012-07-31,2012-07-31,2.268,-1.0471
2012-08-01,2012-08-01,2.314,2.0282
2012-08-02,2012-08-02,2.308,-0.2593
2012-08-03,2012-08-03,2.359,2.2097
2012-08-06,2012-08-06,2.417,2.4587
2012-08-07,2012-08-07,2.441,0.993
2012-08-08,2012-08-08,2.42,-0.8603
2012-08-09,2012-08-09,2.458,1.5702
2012-08-10,2012-08-10,2.452,-0.2441
2012-08-13,2012-08-13,2.409,-1.7537
2012-08-14,2012-08-14,2.411,0.083
2012-08-15,2012-08-15,2.408,-0.1244
2012-08-16,2012-08-16,2.393,-0.6229
2012-08-17,2012-08-17,2.39,-0.1254
2012-08-20,2012-08-20,2.403,0.5439
2012-08-21,2012-08-21,2.453,2.0807
2012-08-22,2012-08-22,2.434,-0.7746
2012-08-23,2012-08-23,2.451,0.6984
2012-08-24,2012-08-24,2.417,-1.3872
2012-08-27,2012-08-27,2.353,-2.6479
2012-08-28,2012-08-28,2.368,0.6375
2012-08-29,2012-08-29,2.373,0.2111
2012-08-30,2012-08-30,2.342,-1.3064
2012-08-31,2012-08-31,2.352,0.427
2012-09-03,2012-09-03,2.395,1.8282
2012-09-04,2012-09-04,2.382,-0.5428
2012-09-05,2012-09-05,2.399,0.7137
2012-09-06,2012-09-06,2.424,1.0421
2012-09-07,2012-09-07,2.49,2.7228
2012-09-10,2012-09-10,2.502,0.4819
2012-09-11,2012-09-11,2.497,-0.1998
2012-09-12,2012-09-12,2.508,0.4405
2012-09-13,2012-09-13,2.472,-1.4354
2012-09-14,2012-09-14,2.472,0.0
2012-09-17,2012-09-17,2.411,-2.4676
2012-09-18,2012-09-18,2.412,0.0415
2012-09-19,2012-09-19,2.443,1.2852
2012-09-20,2012-09-20,2.373,-2.8653
2012-09-21,2012-09-21,2.347,-1.0957
2012-09-24,2012-09-24,2.371,1.0226
2012-09-25,2012-09-25,2.345,-1.0966
2012-09-26,2012-09-26,2.292,-2.2601
2012-09-27,2012-09-27,2.341,2.1379
2012-09-28,2012-09-28,2.382,1.7514
2012-09-30,2012-09-30,2.382,0.0
2012-10-08,2012-10-08,2.361,-0.8816
2012-10-09,2012-10-09,2.417,2.3719
2012-10-10,2012-10-10,2.449,1.324
2012-10-11,2012-10-11,2.415,-1.3883
2012-10-12,2012-10-12,2.395,-0.8282
2012-10-15,2012-10-15,2.373,-0.9186
2012-10-16,2012-10-16,2.371,-0.0843
2012-10-17,2012-10-17,2.375,0.1687
2012-10-18,2012-10-18,2.41,1.4737
2012-10-19,2012-10-19,2.412,0.083
2012-10-22,2012-10-22,2.415,0.1244
2012-10-23,2012-10-23,2.393,-0.911
2012-10-24,2012-10-24,2.387,-0.2507
2012-10-25,2012-10-25,2.357,-1.2568
2012-10-26,2012-10-26,2.313,-1.8668
2012-10-29,2012-10-29,2.308,-0.2162
2012-10-30,2012-10-30,2.307,-0.0433
2012-10-31,2012-10-31,2.325,0.7802
2012-11-01,2012-11-01,2.355,1.2903
2012-11-02,2012-11-02,2.355,0.0
2012-11-05,2012-11-05,2.341,-0.5945
2012-11-06,2012-11-06,2.329,-0.5126
2012-11-07,2012-11-07,2.334,0.2147
2012-11-08,2012-11-08,2.28,-2.3136
2012-11-09,2012-11-09,2.269,-0.4825
2012-11-12,2012-11-12,2.279,0.4407
2012-11-13,2012-11-13,2.241,-1.6674
2012-11-14,2012-11-14,2.253,0.5355
2012-11-15,2012-11-15,2.215,-1.6866
2012-11-16,2012-11-16,2.199,-0.7223
2012-11-19,2012-11-19,2.2,0.0455
2012-11-20,2012-11-20,2.203,0.1364
2012-11-21,2012-11-21,2.225,0.9986
2012-11-22,2012-11-22,2.197,-1.2584
