净值日期,净值日期,单位净值,日增长率
2012-07-30,2012-07-30,0.868,-0.9132
2012-07-31,2012-07-31,0.858,-1.1521
2012-08-01,2012-08-01,0.87,1.3986
2012-08-02,2012-08-02,0.861,-1.0345
2012-08-03,2012-08-03,0.873,1.3937
2012-08-06,2012-08-06,0.891,2.0619
2012-08-07,2012-08-07,0.894,0.3367
2012-08-08,2012-08-08,0.898,0.4474
2012-08-09,2012-08-09,0.901,0.3341
2012-08-10,2012-08-10,0.894,-0.7769
2012-08-13,2012-08-13,0.881,-1.4541
2012-08-14,2012-08-14,0.885,0.454
2012-08-15,2012-08-15,0.875,-1.1299
2012-08-16,2012-08-16,0.873,-0.2286
2012-08-17,2012-08-17,0.876,0.3436
2012-08-20,2012-08-20,0.872,-0.4566
2012-08-21,2012-08-21,0.878,0.6881
2012-08-22,2012-08-22,0.871,-0.7973
2012-08-23,2012-08-23,0.882,1.2629
2012-08-24,2012-08-24,0.865,-1.9274
2012-08-27,2012-08-27,0.848,-1.9653
2012-08-28,2012-08-28,0.85,0.2358
2012-08-29,2012-08-29,0.837,-1.5294
2012-08-30,2012-08-30,0.834,-0.3584
2012-08-31,2012-08-31,0.831,-0.3597
2012-09-03,2012-09-03,0.84,1.083
2012-09-04,2012-09-04,0.833,-0.8333
2012-09-05,2012-09-05,0.83,-0.3601
2012-09-06,2012-09-06,0.837,0.8434
2012-09-07,2012-09-07,0.872,4.1816
2012-09-10,2012-09-10,0.88,0.9174
2012-09-11,2012-09-11,0.877,-0.3409
2012-09-12,2012-09-12,0.885,0.9122
2012-09-13,2012-09-13,0.874,-1.2429
2012-09-14,2012-09-14,0.887,1.4874
2012-09-17,2012-09-17,0.874,-1.4656
2012-09-18,2012-09-18,0.86,-1.6018
2012-09-19,2012-09-19,0.874,1.6279
2012-09-20,2012-09-20,0.854,-2.2883
2012-09-21,2012-09-21,0.862,0.9368
2012-09-24,2012-09-24,0.869,0.8121
2012-09-25,2012-09-25,0.863,-0.6904
2012-09-26,2012-09-26,0.853,-1.1587
2012-09-27,2012-09-27,0.876,2.6964
2012-09-28,2012-09-28,0.89,1.5982
2012-09-30,2012-09-30,0.89,0.0
2012-10-08,2012-10-08,0.878,-1.3483
2012-10-09,2012-10-09,0.892,1.5945
2012-10-10,2012-10-10,0.893,0.1121
2012-10-11,2012-10-11,0.884,-1.0078
2012-10-12,2012-10-12,0.883,-0.1131
2012-10-15,2012-10-15,0.872,-1.2458
2012-10-16,2012-10-16,0.871,-0.1147
2012-10-17,2012-10-17,0.873,0.2296
2012-10-18,2012-10-18,0.885,1.3746
2012-10-19,2012-10-19,0.881,-0.452
2012-10-22,2012-10-22,0.882,0.1135
2012-10-23,2012-10-23,0.875,-0.7937
2012-10-24,2012-10-24,0.87,-0.5714
2012-10-25,2012-10-25,0.862,-0.9195
2012-10-26,2012-10-26,0.847,-1.7401
2012-10-29,2012-10-29,0.845,-0.2361
2012-10-30,2012-10-30,0.846,0.1183
2012-10-31,2012-10-31,0.851,0.591
2012-11-01,2012-11-01,0.863,1.4101
2012-11-02,2012-11-02,0.863,0.0
2012-11-05,2012-11-05,0.862,-0.1159
2012-11-06,2012-11-06,0.859,-0.348
2012-11-07,2012-11-07,0.863,0.4657
2012-11-08,2012-11-08,0.844,-2.2016
2012-11-09,2012-11-09,0.843,-0.1185
2012-11-12,2012-11-12,0.846,0.3559
2012-11-13,2012-11-13,0.833,-1.5366
2012-11-14,2012-11-14,0.838,0.6002
2012-11-15,2012-11-15,0.826,-1.432
2012-11-16,2012-11-16,0.818,-0.9685
2012-11-19,2012-11-19,0.821,0.3667
2012-11-20,2012-11-20,0.818,-0.3654
2012-11-21,2012-11-21,0.828,1.2225
2012-11-22,2012-11-22,0.82,-0.9662
2012-11-23,2012-11-23,0.825,0.6098
2012-11-26,2012-11-26,0.821,-0.4848
2012-11-27,2012-11-27,0.81,-1.3398
2012-11-28,2012-11-28,0.802,-0.9877
2012-11-29,2012-11-29,0.795,-0.8728
2012-11-30,2012-11-30,0.802,0.8805
2012-12-03,2012-12-03,0.788,-1.7456
2012-12-04,2012-12-04,0.793,0.6345
2012-12-05,2012-12-05,0.815,2.7743
2012-12-06,2012-12-06,0.811,-0.4908
2012-12-07,2012-12-07,0.828,2.0962
2012-12-10,2012-12-10,0.837,1.087
2012-12-11,2012-12-11,0.835,-0.2389
2012-12-12,2012-12-12,0.838,0.3593
2012-12-13,2012-12-13,0.825,-1.5513
2012-12-14,2012-12-14,0.856,3.7576
2012-12-17,2012-12-17,0.87,1.6355
2012-12-18,2012-12-18,0.871,0.1149
2012-12-19,2012-12-19,0.872,0.1148
2012-12-20,2012-12-20,0.883,1.2615
2012-12-21,2012-12-21,0.875,-0.906
2012-12-24,2012-12-24,0.874,-0.1143
2012-12-25,2012-12-25,0.891,1.9451
2012-12-26,2012-12-26,0.897,0.6734
2012-12-27,2012-12-27,0.894,-0.3344
2012-12-28,2012-12-28,0.901,0.783
2012-12-31,2012-12-31,0.912,1.2209
2013-01-04,2013-01-04,0.91,-0.2193
2013-01-07,2013-01-07,0.909,-0.1099
2013-01-08,2013-01-08,0.906,-0.33
2013-01-09,2013-01-09,0.913,0.7726
2013-01-10,2013-01-10,0.916,0.3286
2013-01-11,2013-01-11,0.899,-1.8559
2013-01-14,2013-01-14,0.921,2.4472
2013-01-15,2013-01-15,0.927,0.6515
2013-01-16,2013-01-16,0.93,0.3236
2013-01-17,2013-01-17,0.919,-1.1828
2013-01-18,2013-01-18,0.931,1.3058
2013-01-21,2013-01-21,0.937,0.6445
2013-01-22,2013-01-22,0.926,-1.174
2013-01-23,2013-01-23,0.924,-0.216
2013-01-24,2013-01-24,0.908,-1.7316
2013-01-25,2013-01-25,0.907,-0.1101
2013-01-28,2013-01-28,0.923,1.7641
2013-01-29,2013-01-29,0.931,0.8667
2013-01-30,2013-01-30,0.934,0.3222
2013-01-31,2013-01-31,0.945,1.1777
2013-02-01,2013-02-01,0.949,0.4233
2013-02-04,2013-02-04,0.967,1.8967
2013-02-05,2013-02-05,0.97,0.3102
2013-02-06,2013-02-06,0.966,-0.4124
2013-02-07,2013-02-07,0.962,-0.4141
2013-02-08,2013-02-08,0.967,0.5198
2013-02-18,2013-02-18,0.951,-1.6546
2013-02-19,2013-02-19,0.927,-2.5237
2013-02-20,2013-02-20,0.937,1.0787
2013-02-21,2013-02-21,0.904,-3.5219
2013-02-22,2013-02-22,0.901,-0.3319
2013-02-25,2013-02-25,0.904,0.333
2013-02-26,2013-02-26,0.889,-1.6593
2013-02-27,2013-02-27,0.898,1.0124
2013-02-28,2013-02-28,0.918,2.2272
2013-03-01,2013-03-01,0.912,-0.6536
2013-03-04,2013-03-04,0.874,-4.1667
2013-03-05,2013-03-05,0.886,1.373
2013-03-06,2013-03-06,0.892,0.6772
2013-03-07,2013-03-07,0.899,0.7848
2013-03-08,2013-03-08,0.891,-0.8899
2013-03-11,2013-03-11,0.882,-1.0101
2013-03-12,2013-03-12,0.874,-0.907
2013-03-13,2013-03-13,0.873,-0.1144
2013-03-14,2013-03-14,0.874,0.1145
2013-03-15,2013-03-15,0.871,-0.3432
2013-03-18,2013-03-18,0.857,-1.6073
2013-03-19,2013-03-19,0.865,0.9335
2013-03-20,2013-03-20,0.883,2.0809
2013-03-21,2013-03-21,0.883,0.0
2013-03-22,2013-03-22,0.884,0.1133
2013-03-25,2013-03-25,0.882,-0.2262
2013-03-26,2013-03-26,0.869,-1.4739
2013-03-27,2013-03-27,0.869,0.0
2013-03-28,2013-03-28,0.857,-1.3809
2013-03-29,2013-03-29,0.853,-0.4667
2013-04-01,2013-04-01,0.846,-0.8206
2013-04-02,2013-04-02,0.842,-0.4728
2013-04-03,2013-04-03,0.844,0.2375
2013-04-08,2013-04-08,0.834,-1.1848
2013-04-09,2013-04-09,0.846,1.4388
2013-04-10,2013-04-10,0.852,0.7092
2013-04-11,2013-04-11,0.846,-0.7042
2013-04-12,2013-04-12,0.84,-0.7092
2013-04-15,2013-04-15,0.82,-2.381
2013-04-16,2013-04-16,0.821,0.122
2013-04-17,2013-04-17,0.819,-0.2436
2013-04-18,2013-04-18,0.818,-0.1221
2013-04-19,2013-04-19,0.836,2.2005
2013-04-22,2013-04-22,0.836,0.0
2013-04-23,2013-04-23,0.814,-2.6316
2013-04-24,2013-04-24,0.824,1.2285
2013-04-25,2013-04-25,0.821,-0.3641
2013-04-26,2013-04-26,0.814,-0.8526
2013-05-02,2013-05-02,0.801,-1.5971
2013-05-03,2013-05-03,0.808,0.8739
2013-05-06,2013-05-06,0.819,1.3614
2013-05-07,2013-05-07,0.825,0.7326
2013-05-08,2013-05-08,0.826,0.1212
2013-05-09,2013-05-09,0.817,-1.0896
2013-05-10,2013-05-10,0.819,0.2448
2013-05-13,2013-05-13,0.815,-0.4884
2013-05-14,2013-05-14,0.804,-1.3497
2013-05-15,2013-05-15,0.803,-0.1244
2013-05-16,2013-05-16,0.81,0.8717
2013-05-17,2013-05-17,0.828,2.2222
2013-05-20,2013-05-20,0.828,0.0
2013-05-21,2013-05-21,0.831,0.3623
2013-05-22,2013-05-22,0.833,0.2407
2013-05-23,2013-05-23,0.824,-1.0804
2013-05-24,2013-05-24,0.826,0.2427
2013-05-27,2013-05-27,0.821,-0.6053
2013-05-28,2013-05-28,0.832,1.3398
2013-05-29,2013-05-29,0.828,-0.4808
2013-05-30,2013-05-30,0.827,-0.1208
2013-05-31,2013-05-31,0.822,-0.6046
2013-06-03,2013-06-03,0.823,0.1217
2013-06-04,2013-06-04,0.814,-1.0936
2013-06-05,2013-06-05,0.815,0.1229
2013-06-06,2013-06-06,0.809,-0.7362
2013-06-07,2013-06-07,0.796,-1.6069
2013-06-13,2013-06-13,0.766,-3.7688
2013-06-14,2013-06-14,0.765,-0.1305
2013-06-17,2013-06-17,0.758,-0.915
2013-06-18,2013-06-18,0.756,-0.2639
2013-06-19,2013-06-19,0.753,-0.3968
2013-06-20,2013-06-20,0.729,-3.1873
2013-06-21,2013-06-21,0.722,-0.9602
2013-06-24,2013-06-24,0.682,-5.5402
2013-06-25,2013-06-25,0.676,-0.8798
2013-06-26,2013-06-26,0.671,-0.7396
2013-06-27,2013-06-27,0.664,-1.0432
2013-06-28,2013-06-28,0.674,1.506
2013-06-30,2013-06-30,0.674,0.0
2013-07-01,2013-07-01,0.677,0.4451
2013-07-02,2013-07-02,0.677,0.0
2013-07-03,2013-07-03,0.675,-0.2954
2013-07-04,2013-07-04,0.687,1.7778
2013-07-05,2013-07-05,0.687,0.0
2013-07-08,2013-07-08,0.662,-3.639
2013-07-09,2013-07-09,0.668,0.9063
2013-07-10,2013-07-10,0.694,3.8922
2013-07-11,2013-07-11,0.719,3.6023
2013-07-12,2013-07-12,0.703,-2.2253
2013-07-15,2013-07-15,0.704,0.1422
2013-07-16,2013-07-16,0.702,-0.2841
2013-07-17,2013-07-17,0.697,-0.7123
2013-07-18,2013-07-18,0.684,-1.8651
2013-07-19,2013-07-19,0.668,-2.3392
2013-07-22,2013-07-22,0.675,1.0479
2013-07-23,2013-07-23,0.691,2.3704
2013-07-24,2013-07-24,0.683,-1.1577
2013-07-25,2013-07-25,0.681,-0.2928
2013-07-26,2013-07-26,0.676,-0.7342
2013-07-29,2013-07-29,0.663,-1.9231
2013-07-30,2013-07-30,0.672,1.3575
2013-07-31,2013-07-31,0.673,0.1488
2013-08-01,2013-08-01,0.685,1.7831
2013-08-02,2013-08-02,0.687,0.292
2013-08-05,2013-08-05,0.692,0.7278
2013-08-06,2013-08-06,0.697,0.7225
2013-08-07,2013-08-07,0.696,-0.1435
2013-08-08,2013-08-08,0.696,0.0
2013-08-09,2013-08-09,0.709,1.8678
2013-08-12,2013-08-12,0.747,5.3597
2013-08-13,2013-08-13,0.744,-0.4016
2013-08-14,2013-08-14,0.738,-0.8065
2013-08-15,2013-08-15,0.728,-1.355
2013-08-16,2013-08-16,0.724,-0.5495
2013-08-19,2013-08-19,0.731,0.9669
2013-08-20,2013-08-20,0.718,-1.7784
2013-08-21,2013-08-21,0.722,0.5571
2013-08-22,2013-08-22,0.716,-0.831
2013-08-23,2013-08-23,0.712,-0.5587
2013-08-26,2013-08-26,0.726,1.9663
2013-08-27,2013-08-27,0.727,0.1377
2013-08-28,2013-08-28,0.738,1.5131
2013-08-29,2013-08-29,0.725,-1.7615
2013-08-30,2013-08-30,0.715,-1.3793
2013-09-02,2013-09-02,0.72,0.6993
2013-09-03,2013-09-03,0.725,0.6944
2013-09-04,2013-09-04,0.728,0.4138
2013-09-05,2013-09-05,0.718,-1.3736
2013-09-06,2013-09-06,0.722,0.5571
2013-09-09,2013-09-09,0.737,2.0776
2013-09-10,2013-09-10,0.748,1.4925
2013-09-11,2013-09-11,0.76,1.6043
2013-09-12,2013-09-12,0.754,-0.7895
2013-09-13,2013-09-13,0.746,-1.061
2013-09-16,2013-09-16,0.741,-0.6702
2013-09-17,2013-09-17,0.727,-1.8893
2013-09-18,2013-09-18,0.727,0.0
2013-09-23,2013-09-23,0.734,0.9629
2013-09-24,2013-09-24,0.724,-1.3624
2013-09-25,2013-09-25,0.72,-0.5525
2013-09-26,2013-09-26,0.711,-1.25
2013-09-27,2013-09-27,0.716,0.7032
2013-09-30,2013-09-30,0.717,0.1397
2013-10-08,2013-10-08,0.722,0.6974
2013-10-09,2013-10-09,0.721,-0.1385
2013-10-10,2013-10-10,0.713,-1.1096
2013-10-11,2013-10-11,0.722,1.2623
2013-10-14,2013-10-14,0.724,0.277
2013-10-15,2013-10-15,0.725,0.1381
2013-10-16,2013-10-16,0.715,-1.3793
2013-10-17,2013-10-17,0.719,0.5594
2013-10-18,2013-10-18,0.716,-0.4172
2013-10-21,2013-10-21,0.723,0.9777
2013-10-22,2013-10-22,0.723,0.0
2013-10-23,2013-10-23,0.72,-0.4149
2013-10-24,2013-10-24,0.708,-1.6667
2013-10-25,2013-10-25,0.697,-1.5537
2013-10-28,2013-10-28,0.69,-1.0043
2013-10-29,2013-10-29,0.687,-0.4348
2013-10-30,2013-10-30,0.696,1.31
2013-10-31,2013-10-31,0.692,-0.5747
2013-11-01,2013-11-01,0.695,0.4335
2013-11-04,2013-11-04,0.693,-0.2878
2013-11-05,2013-11-05,0.696,0.4329
2013-11-06,2013-11-06,0.698,0.2874
2013-11-07,2013-11-07,0.697,-0.1433
2013-11-08,2013-11-08,0.686,-1.5782
2013-11-11,2013-11-11,0.683,-0.4373
2013-11-12,2013-11-12,0.69,1.0249
2013-11-13,2013-11-13,0.678,-1.7391
2013-11-14,2013-11-14,0.681,0.4425
2013-11-15,2013-11-15,0.69,1.3216
2013-11-18,2013-11-18,0.705,2.1739
2013-11-19,2013-11-19,0.701,-0.5674
2013-11-20,2013-11-20,0.705,0.5706
2013-11-21,2013-11-21,0.708,0.4255
2013-11-22,2013-11-22,0.707,-0.1412
2013-11-25,2013-11-25,0.698,-1.273
2013-11-26,2013-11-26,0.696,-0.2865
2013-11-27,2013-11-27,0.703,1.0057
2013-11-28,2013-11-28,0.717,1.9915
2013-11-29,2013-11-29,0.712,-0.6974
2013-12-02,2013-12-02,0.703,-1.264
2013-12-03,2013-12-03,0.71,0.9957
2013-12-04,2013-12-04,0.716,0.8451
2013-12-05,2013-12-05,0.718,0.2793
2013-12-06,2013-12-06,0.711,-0.9749
2013-12-09,2013-12-09,0.709,-0.2813
2013-12-10,2013-12-10,0.706,-0.4231
2013-12-11,2013-12-11,0.696,-1.4164
2013-12-12,2013-12-12,0.694,-0.2874
2013-12-13,2013-12-13,0.689,-0.7205
2013-12-16,2013-12-16,0.676,-1.8868
2013-12-17,2013-12-17,0.675,-0.1479
2013-12-18,2013-12-18,0.674,-0.1481
2013-12-19,2013-12-19,0.67,-0.5935
2013-12-20,2013-12-20,0.653,-2.5373
2013-12-23,2013-12-23,0.651,-0.3063
2013-12-24,2013-12-24,0.652,0.1536
2013-12-25,2013-12-25,0.653,0.1534
2013-12-26,2013-12-26,0.641,-1.8377
2013-12-27,2013-12-27,0.646,0.78
2013-12-30,2013-12-30,0.644,-0.3096
2013-12-31,2013-12-31,0.65,0.9317
2014-01-02,2014-01-02,0.644,-0.9231
2014-01-03,2014-01-03,0.637,-1.087
2014-01-06,2014-01-06,0.621,-2.5118
2014-01-07,2014-01-07,0.619,-0.3221
2014-01-08,2014-01-08,0.613,-0.9693
2014-01-09,2014-01-09,0.608,-0.8157
2014-01-10,2014-01-10,0.607,-0.1645
2014-01-13,2014-01-13,0.606,-0.1647
2014-01-14,2014-01-14,0.609,0.495
2014-01-15,2014-01-15,0.605,-0.6568
2014-01-16,2014-01-16,0.609,0.6612
2014-01-17,2014-01-17,0.597,-1.9704
2014-01-20,2014-01-20,0.593,-0.67
2014-01-21,2014-01-21,0.596,0.5059
2014-01-22,2014-01-22,0.607,1.8456
2014-01-23,2014-01-23,0.602,-0.8237
2014-01-24,2014-01-24,0.61,1.3289
2014-01-27,2014-01-27,0.608,-0.3279
2014-01-28,2014-01-28,0.604,-0.6579
2014-01-29,2014-01-29,0.602,-0.3311
2014-01-30,2014-01-30,0.594,-1.3289
2014-02-07,2014-02-07,0.597,0.5051
2014-02-10,2014-02-10,0.613,2.6801
2014-02-11,2014-02-11,0.624,1.7945
2014-02-12,2014-02-12,0.622,-0.3205
2014-02-13,2014-02-13,0.619,-0.4823
2014-02-14,2014-02-14,0.623,0.6462
2014-02-17,2014-02-17,0.63,1.1236
2014-02-18,2014-02-18,0.621,-1.4286
2014-02-19,2014-02-19,0.627,0.9662
2014-02-20,2014-02-20,0.63,0.4785
2014-02-21,2014-02-21,0.624,-0.9524
2014-02-24,2014-02-24,0.609,-2.4038
2014-02-25,2014-02-25,0.596,-2.1346
2014-02-26,2014-02-26,0.61,2.349
