净值日期,净值日期,单位净值,日增长率
2009-11-04,2009-11-04,1.014,0.396
2009-11-05,2009-11-05,1.018,0.3945
2009-11-06,2009-11-06,1.022,0.3929
2009-11-09,2009-11-09,1.028,0.5871
2009-11-10,2009-11-10,1.031,0.2918
2009-11-11,2009-11-11,1.032,0.097
2009-11-12,2009-11-12,1.034,0.1938
2009-11-13,2009-11-13,1.035,0.0967
2009-11-16,2009-11-16,1.055,1.9324
2009-11-17,2009-11-17,1.054,-0.0948
2009-11-18,2009-11-18,1.057,0.2846
2009-11-19,2009-11-19,1.062,0.473
2009-11-20,2009-11-20,1.065,0.2825
2009-11-23,2009-11-23,1.076,1.0329
2009-11-24,2009-11-24,1.04,-3.3457
2009-11-25,2009-11-25,1.066,2.5
2009-11-26,2009-11-26,1.033,-3.0957
2009-11-27,2009-11-27,1.005,-2.7106
2009-11-30,2009-11-30,1.037,3.1841
2009-12-01,2009-12-01,1.054,1.6393
2009-12-02,2009-12-02,1.066,1.1385
2009-12-03,2009-12-03,1.071,0.469
2009-12-04,2009-12-04,1.065,-0.5602
2009-12-07,2009-12-07,1.075,0.939
2009-12-08,2009-12-08,1.067,-0.7442
2009-12-09,2009-12-09,1.049,-1.687
2009-12-10,2009-12-10,1.055,0.572
2009-12-11,2009-12-11,1.055,0.0
2009-12-14,2009-12-14,1.058,0.2844
2009-12-15,2009-12-15,1.053,-0.4726
2009-12-16,2009-12-16,1.047,-0.5698
2009-12-17,2009-12-17,1.02,-2.5788
2009-12-18,2009-12-18,0.996,-2.3529
2009-12-21,2009-12-21,0.997,0.1004
2009-12-22,2009-12-22,0.974,-2.3069
2009-12-23,2009-12-23,0.987,1.3347
2009-12-24,2009-12-24,1.018,3.1408
2009-12-25,2009-12-25,1.019,0.0982
2009-12-28,2009-12-28,1.03,1.0795
2009-12-29,2009-12-29,1.034,0.3883
2009-12-30,2009-12-30,1.037,0.2901
2009-12-31,2009-12-31,1.041,0.3857
2010-01-04,2010-01-04,1.041,0.0
2010-01-05,2010-01-05,1.054,1.2488
2010-01-06,2010-01-06,1.05,-0.3795
2010-01-07,2010-01-07,1.031,-1.8095
2010-01-08,2010-01-08,1.036,0.485
2010-01-11,2010-01-11,1.044,0.7722
2010-01-12,2010-01-12,1.058,1.341
2010-01-13,2010-01-13,1.041,-1.6068
2010-01-14,2010-01-14,1.061,1.9212
2010-01-15,2010-01-15,1.07,0.8483
2010-01-18,2010-01-18,1.08,0.9346
2010-01-19,2010-01-19,1.076,-0.3704
2010-01-20,2010-01-20,1.045,-2.881
2010-01-21,2010-01-21,1.048,0.2871
2010-01-22,2010-01-22,1.026,-2.0992
2010-01-25,2010-01-25,1.011,-1.462
2010-01-26,2010-01-26,0.986,-2.4728
2010-01-27,2010-01-27,0.977,-0.9128
2010-01-28,2010-01-28,0.984,0.7165
2010-01-29,2010-01-29,0.99,0.6098
2010-02-01,2010-02-01,0.979,-1.1111
2010-02-02,2010-02-02,0.972,-0.715
2010-02-03,2010-02-03,0.989,1.749
2010-02-04,2010-02-04,0.991,0.2022
2010-02-05,2010-02-05,0.97,-2.1191
2010-02-08,2010-02-08,0.966,-0.4124
2010-02-09,2010-02-09,0.971,0.5176
2010-02-10,2010-02-10,0.99,1.9567
2010-02-11,2010-02-11,0.99,0.0
2010-02-12,2010-02-12,0.999,0.9091
2010-02-22,2010-02-22,0.995,-0.4004
2010-02-23,2010-02-23,0.994,-0.1005
2010-02-24,2010-02-24,1.013,1.9115
2010-02-25,2010-02-25,1.024,1.0859
2010-02-26,2010-02-26,1.022,-0.1953
2010-03-01,2010-03-01,1.027,0.4892
2010-03-02,2010-03-02,1.029,0.1947
2010-03-03,2010-03-03,1.04,1.069
2010-03-04,2010-03-04,1.009,-2.9808
2010-03-05,2010-03-05,1.009,0.0
2010-03-08,2010-03-08,1.019,0.9911
2010-03-09,2010-03-09,1.017,-0.1963
2010-03-10,2010-03-10,1.008,-0.6883
2010-03-11,2010-03-11,1.006,-0.1984
2010-03-12,2010-03-12,0.997,-0.8946
2010-03-15,2010-03-15,0.986,-1.1033
2010-03-16,2010-03-16,0.989,0.3043
2010-03-17,2010-03-17,1.009,2.0222
2010-03-18,2010-03-18,1.014,0.4955
2010-03-19,2010-03-19,1.022,0.789
2010-03-22,2010-03-22,1.031,0.8806
2010-03-23,2010-03-23,1.027,-0.388
2010-03-24,2010-03-24,1.033,0.5842
2010-03-25,2010-03-25,1.022,-1.0649
2010-03-26,2010-03-26,1.03,0.7828
2010-03-29,2010-03-29,1.038,0.7767
2010-03-30,2010-03-30,1.046,0.7707
2010-03-31,2010-03-31,1.047,0.0956
2010-04-01,2010-04-01,1.06,1.2416
2010-04-02,2010-04-02,1.065,0.4717
2010-04-06,2010-04-06,1.062,-0.2817
2010-04-07,2010-04-07,1.064,0.1883
2010-04-08,2010-04-08,1.06,-0.3759
2010-04-09,2010-04-09,1.071,1.0377
2010-04-12,2010-04-12,1.079,0.747
2010-04-13,2010-04-13,1.07,-0.8341
2010-04-14,2010-04-14,1.079,0.8411
2010-04-15,2010-04-15,1.073,-0.5561
2010-04-16,2010-04-16,1.071,-0.1864
2010-04-19,2010-04-19,1.039,-2.9879
2010-04-20,2010-04-20,1.049,0.9625
2010-04-21,2010-04-21,1.068,1.8112
2010-04-22,2010-04-22,1.073,0.4682
2010-04-23,2010-04-23,1.073,0.0
2010-04-26,2010-04-26,1.069,-0.3728
2010-04-27,2010-04-27,1.044,-2.3386
2010-04-28,2010-04-28,1.04,-0.3831
2010-04-29,2010-04-29,0.997,-2.2115
2010-04-30,2010-04-30,0.988,-0.9027
2010-05-04,2010-05-04,0.989,0.1012
2010-05-05,2010-05-05,1.004,1.5167
2010-05-06,2010-05-06,0.973,-3.0876
2010-05-07,2010-05-07,0.956,-1.7472
2010-05-10,2010-05-10,0.949,-0.7322
2010-05-11,2010-05-11,0.928,-2.2129
2010-05-12,2010-05-12,0.911,-1.8319
2010-05-13,2010-05-13,0.932,2.3052
2010-05-14,2010-05-14,0.934,0.2146
2010-05-17,2010-05-17,0.895,-4.1756
2010-05-18,2010-05-18,0.903,0.8939
2010-05-19,2010-05-19,0.904,0.1107
2010-05-20,2010-05-20,0.897,-0.7743
2010-05-21,2010-05-21,0.914,1.8952
2010-05-24,2010-05-24,0.941,2.954
2010-05-25,2010-05-25,0.936,-0.5313
2010-05-26,2010-05-26,0.934,-0.2137
2010-05-27,2010-05-27,0.945,1.1777
2010-05-28,2010-05-28,0.953,0.8466
2010-05-31,2010-05-31,0.937,-1.6789
2010-06-01,2010-06-01,0.927,-1.0672
2010-06-02,2010-06-02,0.933,0.6472
2010-06-03,2010-06-03,0.932,-0.1072
2010-06-04,2010-06-04,0.938,0.6438
2010-06-07,2010-06-07,0.944,0.6397
2010-06-08,2010-06-08,0.948,0.4237
2010-06-09,2010-06-09,0.959,1.1603
2010-06-10,2010-06-10,0.962,0.3128
2010-06-11,2010-06-11,0.957,-0.5198
2010-06-17,2010-06-17,0.946,-1.1494
2010-06-18,2010-06-18,0.92,-2.7484
2010-06-21,2010-06-21,0.934,1.5217
2010-06-22,2010-06-22,0.937,0.3212
2010-06-23,2010-06-23,0.935,-0.2134
2010-06-24,2010-06-24,0.936,0.107
2010-06-25,2010-06-25,0.922,-1.4957
2010-06-28,2010-06-28,0.911,-1.1931
2010-06-29,2010-06-29,0.88,-3.4029
2010-06-30,2010-06-30,0.875,-0.5682
2010-07-01,2010-07-01,0.866,-1.0286
2010-07-02,2010-07-02,0.862,-0.4619
2010-07-05,2010-07-05,0.858,-0.464
2010-07-06,2010-07-06,0.874,1.8648
2010-07-07,2010-07-07,0.879,0.5721
2010-07-08,2010-07-08,0.876,-0.3413
2010-07-09,2010-07-09,0.893,1.9406
2010-07-12,2010-07-12,0.898,0.5599
2010-07-13,2010-07-13,0.888,-1.1136
2010-07-14,2010-07-14,0.889,0.1126
2010-07-15,2010-07-15,0.88,-1.0124
2010-07-16,2010-07-16,0.883,0.3409
2010-07-19,2010-07-19,0.895,1.359
2010-07-20,2010-07-20,0.906,1.2291
2010-07-21,2010-07-21,0.907,0.1104
2010-07-22,2010-07-22,0.915,0.882
2010-07-23,2010-07-23,0.916,0.1093
2010-07-26,2010-07-26,0.924,0.8734
2010-07-27,2010-07-27,0.922,-0.2165
2010-07-28,2010-07-28,0.934,1.3015
2010-07-29,2010-07-29,0.94,0.6424
2010-07-30,2010-07-30,0.94,0.0
2010-08-02,2010-08-02,0.953,1.383
2010-08-03,2010-08-03,0.938,-1.574
2010-08-04,2010-08-04,0.941,0.3198
2010-08-05,2010-08-05,0.942,0.1063
2010-08-06,2010-08-06,0.951,0.9554
2010-08-09,2010-08-09,0.96,0.9464
2010-08-10,2010-08-10,0.934,-2.7083
2010-08-11,2010-08-11,0.939,0.5353
2010-08-12,2010-08-12,0.934,-0.5325
2010-08-13,2010-08-13,0.947,1.3919
2010-08-16,2010-08-16,0.965,1.9007
2010-08-17,2010-08-17,0.972,0.7254
2010-08-18,2010-08-18,0.973,0.1029
2010-08-19,2010-08-19,0.974,0.1028
2010-08-20,2010-08-20,0.957,-1.7454
2010-08-23,2010-08-23,0.963,0.627
2010-08-24,2010-08-24,0.971,0.8307
2010-08-25,2010-08-25,0.958,-1.3388
2010-08-26,2010-08-26,0.96,0.2088
2010-08-27,2010-08-27,0.967,0.7292
2010-08-30,2010-08-30,0.986,1.9648
2010-08-31,2010-08-31,0.994,0.8114
2010-09-01,2010-09-01,0.99,-0.4024
2010-09-02,2010-09-02,1.01,2.0202
2010-09-03,2010-09-03,1.012,0.198
2010-09-06,2010-09-06,1.013,0.0988
2010-09-07,2010-09-07,1.017,0.3949
2010-09-08,2010-09-08,1.022,0.4916
2010-09-09,2010-09-09,1.008,-1.3699
2010-09-10,2010-09-10,1.016,0.7937
2010-09-13,2010-09-13,1.026,0.9843
2010-09-14,2010-09-14,1.034,0.7797
2010-09-15,2010-09-15,1.017,-1.6441
2010-09-16,2010-09-16,1.003,-1.3766
2010-09-17,2010-09-17,1.002,-0.0997
2010-09-20,2010-09-20,0.993,-0.8982
2010-09-21,2010-09-21,0.989,-0.4028
2010-09-27,2010-09-27,1.007,1.82
2010-09-28,2010-09-28,1.008,0.0993
2010-09-29,2010-09-29,0.999,-0.8929
2010-09-30,2010-09-30,1.011,1.2012
2010-10-08,2010-10-08,1.028,1.6815
2010-10-11,2010-10-11,1.028,0.0
2010-10-12,2010-10-12,1.037,0.8755
2010-10-13,2010-10-13,1.047,0.9643
2010-10-14,2010-10-14,1.034,-1.2416
2010-10-15,2010-10-15,1.043,0.8704
2010-10-18,2010-10-18,1.027,-1.534
2010-10-19,2010-10-19,1.047,1.9474
2010-10-20,2010-10-20,1.052,0.4776
2010-10-21,2010-10-21,1.055,0.2852
2010-10-22,2010-10-22,1.062,0.6635
2010-10-25,2010-10-25,1.083,1.9774
2010-10-26,2010-10-26,1.085,0.1847
2010-10-27,2010-10-27,1.076,-0.8295
2010-10-28,2010-10-28,1.073,-0.2788
2010-10-29,2010-10-29,1.084,1.0252
2010-11-01,2010-11-01,1.11,2.3985
2010-11-02,2010-11-02,1.105,-0.4505
2010-11-03,2010-11-03,1.08,-2.2624
2010-11-04,2010-11-04,1.104,2.2222
2010-11-05,2010-11-05,1.116,1.087
2010-11-08,2010-11-08,1.132,1.4337
2010-11-09,2010-11-09,1.136,0.3534
2010-11-10,2010-11-10,1.136,0.0
2010-11-11,2010-11-11,1.126,-0.8803
2010-11-12,2010-11-12,1.074,-4.6181
2010-11-15,2010-11-15,1.104,2.7933
2010-11-16,2010-11-16,1.074,-2.7174
2010-11-17,2010-11-17,1.044,-2.7933
2010-11-18,2010-11-18,1.05,0.5747
2010-11-19,2010-11-19,1.067,1.619
2010-11-22,2010-11-22,1.073,0.5623
2010-11-23,2010-11-23,1.067,-0.5592
2010-11-24,2010-11-24,1.089,2.0619
2010-11-25,2010-11-25,1.1,1.0101
2010-11-26,2010-11-26,1.092,-0.7273
2010-11-29,2010-11-29,1.097,0.4579
2010-11-30,2010-11-30,1.097,0.0
2010-12-01,2010-12-01,1.089,-0.7293
2010-12-02,2010-12-02,1.103,1.2856
2010-12-03,2010-12-03,1.093,-0.9066
2010-12-06,2010-12-06,1.079,-1.2809
2010-12-07,2010-12-07,1.095,1.4829
2010-12-08,2010-12-08,1.088,-0.6393
2010-12-09,2010-12-09,1.063,-2.2978
2010-12-10,2010-12-10,1.071,0.7526
2010-12-13,2010-12-13,1.11,3.6415
2010-12-14,2010-12-14,1.13,1.8018
2010-12-15,2010-12-15,1.13,0.0
2010-12-16,2010-12-16,1.126,-0.354
2010-12-17,2010-12-17,1.131,0.444
2010-12-20,2010-12-20,1.131,0.0
2010-12-21,2010-12-21,1.139,0.7073
2010-12-22,2010-12-22,1.128,-0.9658
2010-12-23,2010-12-23,1.107,-1.8617
2010-12-24,2010-12-24,1.08,-2.439
2010-12-27,2010-12-27,1.048,-2.963
2010-12-28,2010-12-28,1.034,-1.3359
2010-12-29,2010-12-29,1.049,1.4507
2010-12-30,2010-12-30,1.063,1.3346
2010-12-31,2010-12-31,1.084,1.9755
2011-01-04,2011-01-04,1.093,0.8303
2011-01-05,2011-01-05,1.1,0.6404
2011-01-06,2011-01-06,1.095,-0.4545
2011-01-07,2011-01-07,1.083,-1.0959
2011-01-10,2011-01-10,1.064,-1.7544
2011-01-11,2011-01-11,1.057,-0.6579
2011-01-12,2011-01-12,1.074,1.6083
2011-01-13,2011-01-13,1.067,-0.6518
2011-01-14,2011-01-14,1.058,-0.8435
2011-01-17,2011-01-17,1.03,-2.6465
2011-01-18,2011-01-18,1.029,-0.0971
2011-01-19,2011-01-19,1.061,3.1098
2011-01-20,2011-01-20,1.036,-2.3563
2011-01-21,2011-01-21,1.054,1.7375
2011-01-24,2011-01-24,1.04,-1.3283
2011-01-25,2011-01-25,1.018,-2.1154
2011-01-26,2011-01-26,1.045,2.6523
2011-01-27,2011-01-27,1.072,2.5837
2011-01-28,2011-01-28,1.093,1.959
2011-01-31,2011-01-31,1.123,2.7447
2011-02-01,2011-02-01,1.119,-0.3562
2011-02-09,2011-02-09,1.117,-0.1787
2011-02-10,2011-02-10,1.126,0.8057
2011-02-11,2011-02-11,1.129,0.2664
2011-02-14,2011-02-14,1.142,1.1515
2011-02-15,2011-02-15,1.146,0.3503
2011-02-16,2011-02-16,1.157,0.9599
2011-02-17,2011-02-17,1.166,0.7779
2011-02-18,2011-02-18,1.157,-0.7719
2011-02-21,2011-02-21,1.174,1.4693
2011-02-22,2011-02-22,1.144,-2.5554
2011-02-23,2011-02-23,1.151,0.6119
2011-02-24,2011-02-24,1.159,0.695
2011-02-25,2011-02-25,1.154,-0.4314
2011-02-28,2011-02-28,1.167,1.1265
2011-03-01,2011-03-01,1.163,-0.3428
2011-03-02,2011-03-02,1.156,-0.6019
2011-03-03,2011-03-03,1.139,-1.4706
2011-03-04,2011-03-04,1.147,0.7024
2011-03-07,2011-03-07,1.143,0.959
2011-03-08,2011-03-08,1.146,0.2625
2011-03-09,2011-03-09,1.15,0.349
2011-03-10,2011-03-10,1.144,-0.5217
2011-03-11,2011-03-11,1.142,-0.1748
2011-03-14,2011-03-14,1.142,0.0
2011-03-15,2011-03-15,1.138,-0.3503
2011-03-16,2011-03-16,1.144,0.5272
2011-03-17,2011-03-17,1.129,-1.3112
2011-03-18,2011-03-18,1.136,0.62
2011-03-21,2011-03-21,1.128,-0.7042
2011-03-22,2011-03-22,1.125,-0.266
2011-03-23,2011-03-23,1.134,0.8
2011-03-24,2011-03-24,1.133,-0.0882
2011-03-25,2011-03-25,1.136,0.2648
2011-03-28,2011-03-28,1.133,-0.2641
2011-03-29,2011-03-29,1.121,-1.0591
2011-03-30,2011-03-30,1.104,-1.5165
2011-03-31,2011-03-31,1.093,-0.9964
2011-04-01,2011-04-01,1.106,1.1894
2011-04-06,2011-04-06,1.105,-0.0904
2011-04-07,2011-04-07,1.11,0.4525
2011-04-08,2011-04-08,1.119,0.8108
2011-04-11,2011-04-11,1.108,-0.983
2011-04-12,2011-04-12,1.106,-0.1805
2011-04-13,2011-04-13,1.115,0.8137
2011-04-14,2011-04-14,1.115,0.0
2011-04-15,2011-04-15,1.11,-0.4484
2011-04-18,2011-04-18,1.112,0.1802
2011-04-19,2011-04-19,1.101,-0.9892
2011-04-20,2011-04-20,1.109,0.7266
2011-04-21,2011-04-21,1.112,0.2705
2011-04-22,2011-04-22,1.109,-0.2698
2011-04-25,2011-04-25,1.096,-1.1722
2011-04-26,2011-04-26,1.088,-0.7299
2011-04-27,2011-04-27,1.083,-0.4596
2011-04-28,2011-04-28,1.059,-2.2161
2011-04-29,2011-04-29,1.067,0.7554
2011-05-03,2011-05-03,1.076,0.8435
2011-05-04,2011-05-04,1.062,-1.3011
2011-05-05,2011-05-05,1.07,0.7533
2011-05-06,2011-05-06,1.077,0.6542
2011-05-09,2011-05-09,1.073,-0.3714
2011-05-10,2011-05-10,1.071,-0.1864
2011-05-11,2011-05-11,1.073,0.1867
2011-05-12,2011-05-12,1.063,-0.932
2011-05-13,2011-05-13,1.068,0.4704
2011-05-16,2011-05-16,1.063,-0.4682
2011-05-17,2011-05-17,1.062,-0.0941
2011-05-18,2011-05-18,1.067,0.4708
2011-05-19,2011-05-19,1.063,-0.3749
2011-05-20,2011-05-20,1.06,-0.2822
2011-05-23,2011-05-23,1.034,-2.4528
2011-05-24,2011-05-24,1.037,0.2901
2011-05-25,2011-05-25,1.026,-1.0608
2011-05-26,2011-05-26,1.015,-1.0721
2011-05-27,2011-05-27,0.999,-1.5764
2011-05-30,2011-05-30,0.995,-0.4004
2011-05-31,2011-05-31,1.003,0.804
2011-06-01,2011-06-01,1.009,0.5982
2011-06-02,2011-06-02,0.998,-1.0902
2011-06-03,2011-06-03,1.013,1.503
2011-06-07,2011-06-07,1.018,0.4936
2011-06-08,2011-06-08,1.023,0.4912
2011-06-09,2011-06-09,1.009,-1.3685
2011-06-10,2011-06-10,1.011,0.1982
2011-06-13,2011-06-13,1.008,-0.2967
2011-06-14,2011-06-14,1.015,0.6944
2011-06-15,2011-06-15,1.008,-0.6897
2011-06-16,2011-06-16,0.991,-1.6865
2011-06-17,2011-06-17,0.984,-0.7064
2011-06-20,2011-06-20,0.976,-0.813
2011-06-21,2011-06-21,0.983,0.7172
2011-06-22,2011-06-22,0.982,-0.1017
2011-06-23,2011-06-23,1.0,1.833
2011-06-24,2011-06-24,1.022,2.2
2011-06-27,2011-06-27,1.029,0.6849
2011-06-28,2011-06-28,1.028,-0.0972
2011-06-29,2011-06-29,1.025,-0.2918
2011-06-30,2011-06-30,1.036,1.0732
2011-07-01,2011-07-01,1.044,0.7722
2011-07-04,2011-07-04,1.068,2.2989
2011-07-05,2011-07-05,1.072,0.3745
2011-07-06,2011-07-06,1.071,-0.0933
2011-07-07,2011-07-07,1.073,0.1867
2011-07-08,2011-07-08,1.07,-0.2796
2011-07-11,2011-07-11,1.08,0.9346
2011-07-12,2011-07-12,1.072,-0.7407
2011-07-13,2011-07-13,1.086,1.306
2011-07-14,2011-07-14,1.096,0.9208
2011-07-15,2011-07-15,1.114,1.6423
2011-07-18,2011-07-18,1.117,0.2693
2011-07-19,2011-07-19,1.107,-0.8953
2011-07-20,2011-07-20,1.109,0.1807
2011-07-21,2011-07-21,1.093,-1.4427
2011-07-22,2011-07-22,1.099,0.5489
2011-07-25,2011-07-25,1.078,-1.9108
2011-07-26,2011-07-26,1.084,0.5566
2011-07-27,2011-07-27,1.102,1.6605
2011-07-28,2011-07-28,1.104,0.1815
2011-07-29,2011-07-29,1.095,-0.8152
2011-08-01,2011-08-01,1.093,-0.1826
2011-08-02,2011-08-02,1.09,-0.2745
2011-08-03,2011-08-03,1.089,-0.0917
2011-08-04,2011-08-04,1.087,-0.1837
2011-08-05,2011-08-05,1.075,-1.104
2011-08-08,2011-08-08,1.044,-2.8837
2011-08-09,2011-08-09,1.044,0.0
2011-08-10,2011-08-10,1.054,0.9579
2011-08-11,2011-08-11,1.07,1.518
2011-08-12,2011-08-12,1.075,0.4673
2011-08-15,2011-08-15,1.084,0.8372
2011-08-16,2011-08-16,1.078,-0.5535
2011-08-17,2011-08-17,1.072,-0.5566
2011-08-18,2011-08-18,1.054,-1.6791
2011-08-19,2011-08-19,1.047,-0.6641
2011-08-22,2011-08-22,1.038,-0.8596
2011-08-23,2011-08-23,1.051,1.2524
2011-08-24,2011-08-24,1.049,-0.1903
2011-08-25,2011-08-25,1.065,1.5253
2011-08-26,2011-08-26,1.066,0.0939
2011-08-29,2011-08-29,1.059,-0.6567
2011-08-30,2011-08-30,1.052,-0.661
2011-08-31,2011-08-31,1.047,-0.4753
2011-09-01,2011-09-01,1.043,-0.382
2011-09-02,2011-09-02,1.038,-0.4794
2011-09-05,2011-09-05,1.021,-1.6378
2011-09-06,2011-09-06,1.013,-0.7835
2011-09-07,2011-09-07,1.028,1.4808
2011-09-08,2011-09-08,1.021,-0.6809
2011-09-09,2011-09-09,1.016,-0.4897
2011-09-13,2011-09-13,1.008,-0.7874
2011-09-14,2011-09-14,1.013,0.496
2011-09-15,2011-09-15,1.013,0.0
2011-09-16,2011-09-16,1.01,-0.2962
2011-09-19,2011-09-19,0.99,-1.9802
2011-09-20,2011-09-20,0.992,0.202
2011-09-21,2011-09-21,1.02,2.8226
2011-09-22,2011-09-22,0.991,-2.8431
2011-09-23,2011-09-23,0.99,-0.1009
2011-09-26,2011-09-26,0.979,-1.1111
2011-09-27,2011-09-27,0.984,0.5107
2011-09-28,2011-09-28,0.975,-0.9146
2011-09-29,2011-09-29,0.955,-2.0513
2011-09-30,2011-09-30,0.952,-0.3141
2011-10-10,2011-10-10,0.947,-0.5252
2011-10-11,2011-10-11,0.944,-0.3168
2011-10-12,2011-10-12,0.975,3.2839
2011-10-13,2011-10-13,0.986,1.1282
2011-10-14,2011-10-14,0.981,-0.5071
2011-10-17,2011-10-17,0.984,0.3058
2011-10-18,2011-10-18,0.955,-2.9472
2011-10-19,2011-10-19,0.952,-0.3141
2011-10-20,2011-10-20,0.932,-2.1008
2011-10-21,2011-10-21,0.921,-1.1803
2011-10-24,2011-10-24,0.935,1.5201
2011-10-25,2011-10-25,0.957,2.3529
2011-10-26,2011-10-26,0.969,1.2539
2011-10-27,2011-10-27,0.968,-0.1032
2011-10-28,2011-10-28,0.984,1.6529
2011-10-31,2011-10-31,0.992,0.813
2011-11-01,2011-11-01,0.991,-0.1008
2011-11-02,2011-11-02,1.006,1.5136
2011-11-03,2011-11-03,1.006,0.0
2011-11-04,2011-11-04,1.012,0.5964
2011-11-07,2011-11-07,1.004,-0.7905
2011-11-08,2011-11-08,0.992,-1.1952
2011-11-09,2011-11-09,1.004,1.2097
2011-11-10,2011-11-10,0.992,-1.1952
2011-11-11,2011-11-11,0.996,0.4032
2011-11-14,2011-11-14,1.016,2.008
2011-11-15,2011-11-15,1.021,0.4921
2011-11-16,2011-11-16,0.999,-2.1548
2011-11-17,2011-11-17,0.998,-0.1001
2011-11-18,2011-11-18,0.973,-2.505
2011-11-21,2011-11-21,0.971,-0.2055
2011-11-22,2011-11-22,0.972,0.103
2011-11-23,2011-11-23,0.967,-0.5144
2011-11-24,2011-11-24,0.968,0.1034
2011-11-25,2011-11-25,0.961,-0.7231
2011-11-28,2011-11-28,0.958,-0.3122
2011-11-29,2011-11-29,0.971,1.357
2011-11-30,2011-11-30,0.934,-3.8105
2011-12-01,2011-12-01,0.958,2.5696
2011-12-02,2011-12-02,0.946,-1.2526
2011-12-05,2011-12-05,0.93,-1.6913
2011-12-06,2011-12-06,0.931,0.1075
2011-12-07,2011-12-07,0.933,0.2148
2011-12-08,2011-12-08,0.932,-0.1072
2011-12-09,2011-12-09,0.929,-0.3219
2011-12-12,2011-12-12,0.914,-1.6146
2011-12-13,2011-12-13,0.892,-2.407
2011-12-14,2011-12-14,0.881,-1.2332
2011-12-15,2011-12-15,0.865,-1.8161
2011-12-16,2011-12-16,0.88,1.7341
2011-12-19,2011-12-19,0.887,0.7955
2011-12-20,2011-12-20,0.883,-0.451
2011-12-21,2011-12-21,0.866,-1.9253
2011-12-22,2011-12-22,0.861,-0.5774
2011-12-23,2011-12-23,0.871,1.1614
2011-12-26,2011-12-26,0.865,-0.6889
2011-12-27,2011-12-27,0.85,-1.7341
2011-12-28,2011-12-28,0.84,-1.1765
2011-12-29,2011-12-29,0.841,0.119
2011-12-30,2011-12-30,0.854,1.5458
2011-12-31,2011-12-31,0.853,-0.1171
2012-01-04,2012-01-04,0.836,-1.993
